date,game_mode,region,map,tier,hero_name,role,pick_rate(%),win_rate(%)
2026-01-24,quickplay,Asia,route-66,All,해저드,TANK,3.0,49.8
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,D.Va,TANK,17.3,49.9
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,겐지,DAMAGE,17.0,51.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,둠피스트,TANK,14.6,50.4
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,라마트라,TANK,4.5,48.7
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,라이프위버,SUPPORT,9.8,48.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,라인하르트,TANK,6.1,48.4
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,레킹볼,TANK,3.9,51.4
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,로드호그,TANK,4.8,42.9
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,루시우,SUPPORT,4.9,49.2
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,리퍼,DAMAGE,9.9,51.6
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,마우가,TANK,3.2,46.6
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,메르시,SUPPORT,16.3,46.8
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,메이,DAMAGE,4.7,52.4
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,모이라,SUPPORT,13.4,48.0
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,바스티온,DAMAGE,11.6,48.6
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,바티스트,SUPPORT,9.6,48.4
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,벤데타,DAMAGE,11.7,54.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,벤처,DAMAGE,3.2,52.0
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,브리기테,SUPPORT,4.6,51.4
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,소전,DAMAGE,12.3,44.8
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,솔저: 76,DAMAGE,19.3,49.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,솜브라,DAMAGE,8.7,46.0
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,시그마,TANK,10.5,54.9
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,시메트라,DAMAGE,3.3,51.7
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,아나,SUPPORT,51.6,49.4
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,애쉬,DAMAGE,23.0,55.0
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,에코,DAMAGE,7.2,51.1
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,오리사,TANK,9.3,45.1
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,우양,SUPPORT,14.6,53.1
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,위도우메이커,DAMAGE,8.0,47.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,윈스턴,TANK,14.2,54.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,일리아리,SUPPORT,14.6,57.5
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,자리야,TANK,5.9,48.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,정커퀸,TANK,2.2,51.8
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,정크랫,DAMAGE,8.0,51.0
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,젠야타,SUPPORT,12.5,54.1
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,주노,SUPPORT,14.5,49.8
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,캐서디,DAMAGE,18.4,46.0
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,키리코,SUPPORT,33.7,46.8
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,토르비욘,DAMAGE,4.7,56.3
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,트레이서,DAMAGE,5.4,46.2
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,파라,DAMAGE,5.6,51.1
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,프레야,DAMAGE,9.0,47.1
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,한조,DAMAGE,9.3,50.1
2026-01-24,quickplay,Asia,watchpoint-gibraltar,All,해저드,TANK,3.3,48.7
2026-01-24,quickplay,Asia,circuit-royal,All,D.Va,TANK,6.5,43.2
2026-01-24,quickplay,Asia,circuit-royal,All,겐지,DAMAGE,13.0,50.2
2026-01-24,quickplay,Asia,circuit-royal,All,둠피스트,TANK,12.4,49.4
2026-01-24,quickplay,Asia,circuit-royal,All,라마트라,TANK,7.2,47.6
2026-01-24,quickplay,Asia,circuit-royal,All,라이프위버,SUPPORT,9.1,46.4
2026-01-24,quickplay,Asia,circuit-royal,All,라인하르트,TANK,8.7,50.3
2026-01-24,quickplay,Asia,circuit-royal,All,레킹볼,TANK,3.4,47.8
2026-01-24,quickplay,Asia,circuit-royal,All,로드호그,TANK,3.7,37.5
2026-01-24,quickplay,Asia,circuit-royal,All,루시우,SUPPORT,3.6,46.7
2026-01-24,quickplay,Asia,circuit-royal,All,리퍼,DAMAGE,6.4,50.6
2026-01-24,quickplay,Asia,circuit-royal,All,마우가,TANK,3.3,46.3
2026-01-24,quickplay,Asia,circuit-royal,All,메르시,SUPPORT,13.4,48.5
2026-01-24,quickplay,Asia,circuit-royal,All,메이,DAMAGE,6.5,55.8
2026-01-24,quickplay,Asia,circuit-royal,All,모이라,SUPPORT,10.5,48.7
2026-01-24,quickplay,Asia,circuit-royal,All,바스티온,DAMAGE,13.8,51.4
2026-01-24,quickplay,Asia,circuit-royal,All,바티스트,SUPPORT,10.8,48.5
2026-01-24,quickplay,Asia,circuit-royal,All,벤데타,DAMAGE,9.4,52.7
2026-01-24,quickplay,Asia,circuit-royal,All,벤처,DAMAGE,3.0,51.4
2026-01-24,quickplay,Asia,circuit-royal,All,브리기테,SUPPORT,2.8,46.7
2026-01-24,quickplay,Asia,circuit-royal,All,소전,DAMAGE,16.3,46.4
2026-01-24,quickplay,Asia,circuit-royal,All,솔저: 76,DAMAGE,15.9,48.2
2026-01-24,quickplay,Asia,circuit-royal,All,솜브라,DAMAGE,7.0,47.3
2026-01-24,quickplay,Asia,circuit-royal,All,시그마,TANK,27.7,61.4
2026-01-24,quickplay,Asia,circuit-royal,All,시메트라,DAMAGE,3.3,54.5
2026-01-24,quickplay,Asia,circuit-royal,All,아나,SUPPORT,57.1,47.2
2026-01-24,quickplay,Asia,circuit-royal,All,애쉬,DAMAGE,25.9,54.7
2026-01-24,quickplay,Asia,circuit-royal,All,에코,DAMAGE,4.6,49.4
2026-01-24,quickplay,Asia,circuit-royal,All,오리사,TANK,9.8,43.9
2026-01-24,quickplay,Asia,circuit-royal,All,우양,SUPPORT,15.5,52.3
2026-01-24,quickplay,Asia,circuit-royal,All,위도우메이커,DAMAGE,14.8,49.0
2026-01-24,quickplay,Asia,circuit-royal,All,윈스턴,TANK,5.0,45.6
2026-01-24,quickplay,Asia,circuit-royal,All,일리아리,SUPPORT,21.0,56.5
2026-01-24,quickplay,Asia,circuit-royal,All,자리야,TANK,7.7,47.9
2026-01-24,quickplay,Asia,circuit-royal,All,정커퀸,TANK,2.9,50.8
2026-01-24,quickplay,Asia,circuit-royal,All,정크랫,DAMAGE,7.8,50.1
2026-01-24,quickplay,Asia,circuit-royal,All,젠야타,SUPPORT,18.5,56.7
2026-01-24,quickplay,Asia,circuit-royal,All,주노,SUPPORT,13.4,50.1
2026-01-24,quickplay,Asia,circuit-royal,All,캐서디,DAMAGE,15.4,45.0
2026-01-24,quickplay,Asia,circuit-royal,All,키리코,SUPPORT,24.3,45.7
2026-01-24,quickplay,Asia,circuit-royal,All,토르비욘,DAMAGE,4.3,55.1
2026-01-24,quickplay,Asia,circuit-royal,All,트레이서,DAMAGE,2.8,42.2
2026-01-24,quickplay,Asia,circuit-royal,All,파라,DAMAGE,5.5,49.7
2026-01-24,quickplay,Asia,circuit-royal,All,프레야,DAMAGE,11.0,46.8
2026-01-24,quickplay,Asia,circuit-royal,All,한조,DAMAGE,13.3,51.0
2026-01-24,quickplay,Asia,circuit-royal,All,해저드,TANK,1.7,45.7
2026-01-24,quickplay,Asia,junkertown,All,D.Va,TANK,9.8,46.6
2026-01-24,quickplay,Asia,junkertown,All,겐지,DAMAGE,14.3,50.6
2026-01-24,quickplay,Asia,junkertown,All,둠피스트,TANK,13.0,49.4
2026-01-24,quickplay,Asia,junkertown,All,라마트라,TANK,5.9,48.5
2026-01-24,quickplay,Asia,junkertown,All,라이프위버,SUPPORT,8.9,48.5
2026-01-24,quickplay,Asia,junkertown,All,라인하르트,TANK,7.9,50.9
2026-01-24,quickplay,Asia,junkertown,All,레킹볼,TANK,4.2,52.4
2026-01-24,quickplay,Asia,junkertown,All,로드호그,TANK,5.4,43.4
2026-01-24,quickplay,Asia,junkertown,All,루시우,SUPPORT,4.4,47.9
2026-01-24,quickplay,Asia,junkertown,All,리퍼,DAMAGE,8.0,53.3
2026-01-24,quickplay,Asia,junkertown,All,마우가,TANK,3.8,48.7
2026-01-24,quickplay,Asia,junkertown,All,메르시,SUPPORT,14.0,45.4
2026-01-24,quickplay,Asia,junkertown,All,메이,DAMAGE,5.6,53.9
2026-01-24,quickplay,Asia,junkertown,All,모이라,SUPPORT,12.9,48.5
2026-01-24,quickplay,Asia,junkertown,All,바스티온,DAMAGE,13.2,49.3
2026-01-24,quickplay,Asia,junkertown,All,바티스트,SUPPORT,9.4,47.8
2026-01-24,quickplay,Asia,junkertown,All,벤데타,DAMAGE,10.4,54.4
2026-01-24,quickplay,Asia,junkertown,All,벤처,DAMAGE,3.2,52.6
2026-01-24,quickplay,Asia,junkertown,All,브리기테,SUPPORT,3.7,49.2
2026-01-24,quickplay,Asia,junkertown,All,소전,DAMAGE,14.5,45.7
2026-01-24,quickplay,Asia,junkertown,All,솔저: 76,DAMAGE,18.5,50.3
2026-01-24,quickplay,Asia,junkertown,All,솜브라,DAMAGE,9.3,48.6
2026-01-24,quickplay,Asia,junkertown,All,시그마,TANK,18.2,57.9
2026-01-24,quickplay,Asia,junkertown,All,시메트라,DAMAGE,2.8,52.1
2026-01-24,quickplay,Asia,junkertown,All,아나,SUPPORT,55.1,49.2
2026-01-24,quickplay,Asia,junkertown,All,애쉬,DAMAGE,23.7,54.0
2026-01-24,quickplay,Asia,junkertown,All,에코,DAMAGE,4.7,51.2
2026-01-24,quickplay,Asia,junkertown,All,오리사,TANK,10.8,45.2
2026-01-24,quickplay,Asia,junkertown,All,우양,SUPPORT,16.1,53.0
2026-01-24,quickplay,Asia,junkertown,All,위도우메이커,DAMAGE,11.6,48.7
2026-01-24,quickplay,Asia,junkertown,All,윈스턴,TANK,7.3,51.4
2026-01-24,quickplay,Asia,junkertown,All,일리아리,SUPPORT,16.6,57.4
2026-01-24,quickplay,Asia,junkertown,All,자리야,TANK,7.1,47.1
2026-01-24,quickplay,Asia,junkertown,All,정커퀸,TANK,3.9,54.8
2026-01-24,quickplay,Asia,junkertown,All,정크랫,DAMAGE,8.7,51.0
2026-01-24,quickplay,Asia,junkertown,All,젠야타,SUPPORT,16.1,56.3
2026-01-24,quickplay,Asia,junkertown,All,주노,SUPPORT,13.9,48.6
2026-01-24,quickplay,Asia,junkertown,All,캐서디,DAMAGE,19.5,46.0
2026-01-24,quickplay,Asia,junkertown,All,키리코,SUPPORT,28.8,46.2
2026-01-24,quickplay,Asia,junkertown,All,토르비욘,DAMAGE,4.4,54.6
2026-01-24,quickplay,Asia,junkertown,All,트레이서,DAMAGE,4.3,45.7
2026-01-24,quickplay,Asia,junkertown,All,파라,DAMAGE,4.3,47.7
2026-01-24,quickplay,Asia,junkertown,All,프레야,DAMAGE,9.0,45.7
2026-01-24,quickplay,Asia,junkertown,All,한조,DAMAGE,10.1,49.2
2026-01-24,quickplay,Asia,junkertown,All,해저드,TANK,2.7,46.0
2026-01-24,quickplay,Asia,havana,All,D.Va,TANK,8.7,45.5
2026-01-24,quickplay,Asia,havana,All,겐지,DAMAGE,13.3,50.2
2026-01-24,quickplay,Asia,havana,All,둠피스트,TANK,12.7,50.1
2026-01-24,quickplay,Asia,havana,All,라마트라,TANK,7.0,50.6
2026-01-24,quickplay,Asia,havana,All,라이프위버,SUPPORT,8.7,47.8
2026-01-24,quickplay,Asia,havana,All,라인하르트,TANK,8.3,50.0
2026-01-24,quickplay,Asia,havana,All,레킹볼,TANK,3.3,50.8
2026-01-24,quickplay,Asia,havana,All,로드호그,TANK,4.7,43.2
2026-01-24,quickplay,Asia,havana,All,루시우,SUPPORT,4.2,48.4
2026-01-24,quickplay,Asia,havana,All,리퍼,DAMAGE,7.7,52.1
2026-01-24,quickplay,Asia,havana,All,마우가,TANK,3.7,45.4
2026-01-24,quickplay,Asia,havana,All,메르시,SUPPORT,13.6,46.9
2026-01-24,quickplay,Asia,havana,All,메이,DAMAGE,6.1,54.4
2026-01-24,quickplay,Asia,havana,All,모이라,SUPPORT,12.3,47.5
2026-01-24,quickplay,Asia,havana,All,바스티온,DAMAGE,13.6,49.8
2026-01-24,quickplay,Asia,havana,All,바티스트,SUPPORT,9.1,47.8
2026-01-24,quickplay,Asia,havana,All,벤데타,DAMAGE,9.7,54.6
2026-01-24,quickplay,Asia,havana,All,벤처,DAMAGE,3.0,51.7
2026-01-24,quickplay,Asia,havana,All,브리기테,SUPPORT,3.2,49.3
2026-01-24,quickplay,Asia,havana,All,소전,DAMAGE,14.9,46.0
2026-01-24,quickplay,Asia,havana,All,솔저: 76,DAMAGE,17.2,48.7
2026-01-24,quickplay,Asia,havana,All,솜브라,DAMAGE,8.6,48.9
2026-01-24,quickplay,Asia,havana,All,시그마,TANK,21.8,58.1
2026-01-24,quickplay,Asia,havana,All,시메트라,DAMAGE,3.2,51.3
2026-01-24,quickplay,Asia,havana,All,아나,SUPPORT,56.4,49.2
2026-01-24,quickplay,Asia,havana,All,애쉬,DAMAGE,23.8,54.5
2026-01-24,quickplay,Asia,havana,All,에코,DAMAGE,4.1,49.1
2026-01-24,quickplay,Asia,havana,All,오리사,TANK,11.3,46.2
2026-01-24,quickplay,Asia,havana,All,우양,SUPPORT,15.3,52.3
2026-01-24,quickplay,Asia,havana,All,위도우메이커,DAMAGE,15.8,49.5
2026-01-24,quickplay,Asia,havana,All,윈스턴,TANK,6.0,49.4
2026-01-24,quickplay,Asia,havana,All,일리아리,SUPPORT,17.8,57.5
2026-01-24,quickplay,Asia,havana,All,자리야,TANK,7.4,47.2
2026-01-24,quickplay,Asia,havana,All,정커퀸,TANK,3.0,52.4
2026-01-24,quickplay,Asia,havana,All,정크랫,DAMAGE,7.7,49.5
2026-01-24,quickplay,Asia,havana,All,젠야타,SUPPORT,18.0,57.0
2026-01-24,quickplay,Asia,havana,All,주노,SUPPORT,13.2,48.1
2026-01-24,quickplay,Asia,havana,All,캐서디,DAMAGE,16.8,45.3
2026-01-24,quickplay,Asia,havana,All,키리코,SUPPORT,28.2,45.2
2026-01-24,quickplay,Asia,havana,All,토르비욘,DAMAGE,4.6,56.8
2026-01-24,quickplay,Asia,havana,All,트레이서,DAMAGE,4.0,45.6
2026-01-24,quickplay,Asia,havana,All,파라,DAMAGE,4.1,48.3
2026-01-24,quickplay,Asia,havana,All,프레야,DAMAGE,8.9,47.3
2026-01-24,quickplay,Asia,havana,All,한조,DAMAGE,12.8,50.2
2026-01-24,quickplay,Asia,havana,All,해저드,TANK,2.0,47.2
2026-01-24,quickplay,Asia,new-junk-city,All,D.Va,TANK,6.6,48.2
2026-01-24,quickplay,Asia,new-junk-city,All,겐지,DAMAGE,16.8,51.1
2026-01-24,quickplay,Asia,new-junk-city,All,둠피스트,TANK,16.2,51.3
2026-01-24,quickplay,Asia,new-junk-city,All,라마트라,TANK,6.9,51.2
2026-01-24,quickplay,Asia,new-junk-city,All,라이프위버,SUPPORT,5.9,47.4
2026-01-24,quickplay,Asia,new-junk-city,All,라인하르트,TANK,9.8,50.9
2026-01-24,quickplay,Asia,new-junk-city,All,레킹볼,TANK,3.8,48.9
2026-01-24,quickplay,Asia,new-junk-city,All,로드호그,TANK,5.2,43.0
2026-01-24,quickplay,Asia,new-junk-city,All,루시우,SUPPORT,11.0,52.2
2026-01-24,quickplay,Asia,new-junk-city,All,리퍼,DAMAGE,10.6,53.4
2026-01-24,quickplay,Asia,new-junk-city,All,마우가,TANK,4.4,50.4
2026-01-24,quickplay,Asia,new-junk-city,All,메르시,SUPPORT,9.0,47.2
2026-01-24,quickplay,Asia,new-junk-city,All,메이,DAMAGE,7.1,50.6
2026-01-24,quickplay,Asia,new-junk-city,All,모이라,SUPPORT,20.3,51.2
2026-01-24,quickplay,Asia,new-junk-city,All,바스티온,DAMAGE,11.6,49.3
2026-01-24,quickplay,Asia,new-junk-city,All,바티스트,SUPPORT,8.4,46.6
2026-01-24,quickplay,Asia,new-junk-city,All,벤데타,DAMAGE,15.4,54.2
2026-01-24,quickplay,Asia,new-junk-city,All,벤처,DAMAGE,5.9,55.0
2026-01-24,quickplay,Asia,new-junk-city,All,브리기테,SUPPORT,8.2,52.6
2026-01-24,quickplay,Asia,new-junk-city,All,소전,DAMAGE,18.2,46.5
2026-01-24,quickplay,Asia,new-junk-city,All,솔저: 76,DAMAGE,17.6,48.9
2026-01-24,quickplay,Asia,new-junk-city,All,솜브라,DAMAGE,9.6,49.9
2026-01-24,quickplay,Asia,new-junk-city,All,시그마,TANK,7.5,51.6
2026-01-24,quickplay,Asia,new-junk-city,All,시메트라,DAMAGE,3.9,58.1
2026-01-24,quickplay,Asia,new-junk-city,All,아나,SUPPORT,42.4,46.3
2026-01-24,quickplay,Asia,new-junk-city,All,애쉬,DAMAGE,8.7,49.7
2026-01-24,quickplay,Asia,new-junk-city,All,에코,DAMAGE,5.1,52.1
2026-01-24,quickplay,Asia,new-junk-city,All,오리사,TANK,11.2,45.2
2026-01-24,quickplay,Asia,new-junk-city,All,우양,SUPPORT,20.1,53.9
2026-01-24,quickplay,Asia,new-junk-city,All,위도우메이커,DAMAGE,1.1,41.5
2026-01-24,quickplay,Asia,new-junk-city,All,윈스턴,TANK,4.0,49.5
2026-01-24,quickplay,Asia,new-junk-city,All,일리아리,SUPPORT,10.2,55.2
2026-01-24,quickplay,Asia,new-junk-city,All,자리야,TANK,10.5,47.5
2026-01-24,quickplay,Asia,new-junk-city,All,정커퀸,TANK,10.6,58.7
2026-01-24,quickplay,Asia,new-junk-city,All,정크랫,DAMAGE,10.3,52.5
2026-01-24,quickplay,Asia,new-junk-city,All,젠야타,SUPPORT,12.0,54.8
2026-01-24,quickplay,Asia,new-junk-city,All,주노,SUPPORT,15.8,51.2
2026-01-24,quickplay,Asia,new-junk-city,All,캐서디,DAMAGE,27.7,46.1
2026-01-24,quickplay,Asia,new-junk-city,All,키리코,SUPPORT,36.8,46.2
2026-01-24,quickplay,Asia,new-junk-city,All,토르비욘,DAMAGE,3.5,54.0
2026-01-24,quickplay,Asia,new-junk-city,All,트레이서,DAMAGE,9.6,48.8
2026-01-24,quickplay,Asia,new-junk-city,All,파라,DAMAGE,4.3,50.1
2026-01-24,quickplay,Asia,new-junk-city,All,프레야,DAMAGE,5.8,45.3
2026-01-24,quickplay,Asia,new-junk-city,All,한조,DAMAGE,7.0,48.0
2026-01-24,quickplay,Asia,new-junk-city,All,해저드,TANK,3.4,48.9
2026-01-24,quickplay,Asia,aatlis,All,D.Va,TANK,7.4,49.2
2026-01-24,quickplay,Asia,aatlis,All,겐지,DAMAGE,15.8,51.1
2026-01-24,quickplay,Asia,aatlis,All,둠피스트,TANK,17.5,51.9
2026-01-24,quickplay,Asia,aatlis,All,라마트라,TANK,6.7,51.5
2026-01-24,quickplay,Asia,aatlis,All,라이프위버,SUPPORT,5.9,47.1
2026-01-24,quickplay,Asia,aatlis,All,라인하르트,TANK,9.1,50.8
2026-01-24,quickplay,Asia,aatlis,All,레킹볼,TANK,4.1,49.5
2026-01-24,quickplay,Asia,aatlis,All,로드호그,TANK,5.4,42.2
2026-01-24,quickplay,Asia,aatlis,All,루시우,SUPPORT,12.0,53.1
2026-01-24,quickplay,Asia,aatlis,All,리퍼,DAMAGE,12.3,52.3
2026-01-24,quickplay,Asia,aatlis,All,마우가,TANK,4.3,49.1
2026-01-24,quickplay,Asia,aatlis,All,메르시,SUPPORT,9.4,45.9
2026-01-24,quickplay,Asia,aatlis,All,메이,DAMAGE,6.6,54.2
2026-01-24,quickplay,Asia,aatlis,All,모이라,SUPPORT,21.9,51.3
2026-01-24,quickplay,Asia,aatlis,All,바스티온,DAMAGE,12.0,46.3
2026-01-24,quickplay,Asia,aatlis,All,바티스트,SUPPORT,8.4,46.7
2026-01-24,quickplay,Asia,aatlis,All,벤데타,DAMAGE,16.9,56.8
2026-01-24,quickplay,Asia,aatlis,All,벤처,DAMAGE,6.9,53.9
2026-01-24,quickplay,Asia,aatlis,All,브리기테,SUPPORT,8.8,50.6
2026-01-24,quickplay,Asia,aatlis,All,소전,DAMAGE,16.3,46.2
2026-01-24,quickplay,Asia,aatlis,All,솔저: 76,DAMAGE,17.1,48.9
2026-01-24,quickplay,Asia,aatlis,All,솜브라,DAMAGE,10.0,48.5
2026-01-24,quickplay,Asia,aatlis,All,시그마,TANK,7.6,51.6
2026-01-24,quickplay,Asia,aatlis,All,시메트라,DAMAGE,3.9,55.8
2026-01-24,quickplay,Asia,aatlis,All,아나,SUPPORT,39.9,47.3
2026-01-24,quickplay,Asia,aatlis,All,애쉬,DAMAGE,7.5,48.9
2026-01-24,quickplay,Asia,aatlis,All,에코,DAMAGE,5.1,49.7
2026-01-24,quickplay,Asia,aatlis,All,오리사,TANK,10.7,43.8
2026-01-24,quickplay,Asia,aatlis,All,우양,SUPPORT,21.4,53.6
2026-01-24,quickplay,Asia,aatlis,All,위도우메이커,DAMAGE,1.2,38.5
2026-01-24,quickplay,Asia,aatlis,All,윈스턴,TANK,4.9,51.0
2026-01-24,quickplay,Asia,aatlis,All,일리아리,SUPPORT,10.1,57.8
2026-01-24,quickplay,Asia,aatlis,All,자리야,TANK,10.2,48.7
2026-01-24,quickplay,Asia,aatlis,All,정커퀸,TANK,8.0,58.5
2026-01-24,quickplay,Asia,aatlis,All,정크랫,DAMAGE,9.0,52.0
2026-01-24,quickplay,Asia,aatlis,All,젠야타,SUPPORT,10.9,53.1
2026-01-24,quickplay,Asia,aatlis,All,주노,SUPPORT,14.8,49.8
2026-01-24,quickplay,Asia,aatlis,All,캐서디,DAMAGE,28.9,47.0
2026-01-24,quickplay,Asia,aatlis,All,키리코,SUPPORT,36.6,46.5
2026-01-24,quickplay,Asia,aatlis,All,토르비욘,DAMAGE,3.3,55.6
2026-01-24,quickplay,Asia,aatlis,All,트레이서,DAMAGE,10.6,51.0
2026-01-24,quickplay,Asia,aatlis,All,파라,DAMAGE,4.6,47.2
2026-01-24,quickplay,Asia,aatlis,All,프레야,DAMAGE,5.5,44.8
2026-01-24,quickplay,Asia,aatlis,All,한조,DAMAGE,6.1,48.2
2026-01-24,quickplay,Asia,aatlis,All,해저드,TANK,4.1,50.8
2026-01-24,quickplay,Asia,blizzard-world,All,D.Va,TANK,10.1,47.7
2026-01-24,quickplay,Asia,blizzard-world,All,겐지,DAMAGE,14.1,50.2
2026-01-24,quickplay,Asia,blizzard-world,All,둠피스트,TANK,14.0,51.5
2026-01-24,quickplay,Asia,blizzard-world,All,라마트라,TANK,6.3,49.3
2026-01-24,quickplay,Asia,blizzard-world,All,라이프위버,SUPPORT,8.5,46.6
2026-01-24,quickplay,Asia,blizzard-world,All,라인하르트,TANK,8.3,52.6
2026-01-24,quickplay,Asia,blizzard-world,All,레킹볼,TANK,4.3,50.1
2026-01-24,quickplay,Asia,blizzard-world,All,로드호그,TANK,5.0,39.9
