date,game_mode,region,map,tier,hero_name,role,pick_rate(%),win_rate(%)
2026-01-24,quickplay,Asia,paraiso,All,우양,SUPPORT,16.7,52.7
2026-01-24,quickplay,Asia,paraiso,All,위도우메이커,DAMAGE,4.5,43.4
2026-01-24,quickplay,Asia,paraiso,All,윈스턴,TANK,7.8,51.2
2026-01-24,quickplay,Asia,paraiso,All,일리아리,SUPPORT,16.6,57.5
2026-01-24,quickplay,Asia,paraiso,All,자리야,TANK,7.6,48.2
2026-01-24,quickplay,Asia,paraiso,All,정커퀸,TANK,3.4,53.1
2026-01-24,quickplay,Asia,paraiso,All,정크랫,DAMAGE,9.2,51.4
2026-01-24,quickplay,Asia,paraiso,All,젠야타,SUPPORT,14.0,55.5
2026-01-24,quickplay,Asia,paraiso,All,주노,SUPPORT,15.2,49.6
2026-01-24,quickplay,Asia,paraiso,All,캐서디,DAMAGE,19.2,45.9
2026-01-24,quickplay,Asia,paraiso,All,키리코,SUPPORT,30.9,46.2
2026-01-24,quickplay,Asia,paraiso,All,토르비욘,DAMAGE,5.5,57.9
2026-01-24,quickplay,Asia,paraiso,All,트레이서,DAMAGE,4.3,44.2
2026-01-24,quickplay,Asia,paraiso,All,파라,DAMAGE,6.4,50.0
2026-01-24,quickplay,Asia,paraiso,All,프레야,DAMAGE,9.5,46.6
2026-01-24,quickplay,Asia,paraiso,All,한조,DAMAGE,9.5,49.5
2026-01-24,quickplay,Asia,paraiso,All,해저드,TANK,3.4,46.8
2026-01-24,quickplay,Asia,runasapi,All,D.Va,TANK,7.6,48.1
2026-01-24,quickplay,Asia,runasapi,All,겐지,DAMAGE,15.9,50.2
2026-01-24,quickplay,Asia,runasapi,All,둠피스트,TANK,15.7,49.2
2026-01-24,quickplay,Asia,runasapi,All,라마트라,TANK,6.7,49.3
2026-01-24,quickplay,Asia,runasapi,All,라이프위버,SUPPORT,7.9,46.9
2026-01-24,quickplay,Asia,runasapi,All,라인하르트,TANK,9.7,54.9
2026-01-24,quickplay,Asia,runasapi,All,레킹볼,TANK,5.2,50.4
2026-01-24,quickplay,Asia,runasapi,All,로드호그,TANK,5.0,41.6
2026-01-24,quickplay,Asia,runasapi,All,루시우,SUPPORT,7.8,51.9
2026-01-24,quickplay,Asia,runasapi,All,리퍼,DAMAGE,8.8,53.0
2026-01-24,quickplay,Asia,runasapi,All,마우가,TANK,4.7,49.4
2026-01-24,quickplay,Asia,runasapi,All,메르시,SUPPORT,11.1,47.5
2026-01-24,quickplay,Asia,runasapi,All,메이,DAMAGE,5.7,53.3
2026-01-24,quickplay,Asia,runasapi,All,모이라,SUPPORT,15.3,48.9
2026-01-24,quickplay,Asia,runasapi,All,바스티온,DAMAGE,13.2,51.5
2026-01-24,quickplay,Asia,runasapi,All,바티스트,SUPPORT,8.0,47.3
2026-01-24,quickplay,Asia,runasapi,All,벤데타,DAMAGE,13.5,54.0
2026-01-24,quickplay,Asia,runasapi,All,벤처,DAMAGE,4.3,54.7
2026-01-24,quickplay,Asia,runasapi,All,브리기테,SUPPORT,6.6,48.7
2026-01-24,quickplay,Asia,runasapi,All,소전,DAMAGE,17.6,46.1
2026-01-24,quickplay,Asia,runasapi,All,솔저: 76,DAMAGE,20.5,51.6
2026-01-24,quickplay,Asia,runasapi,All,솜브라,DAMAGE,10.4,50.8
2026-01-24,quickplay,Asia,runasapi,All,시그마,TANK,9.9,54.8
2026-01-24,quickplay,Asia,runasapi,All,시메트라,DAMAGE,2.4,50.9
2026-01-24,quickplay,Asia,runasapi,All,아나,SUPPORT,47.1,47.0
2026-01-24,quickplay,Asia,runasapi,All,애쉬,DAMAGE,14.3,49.9
2026-01-24,quickplay,Asia,runasapi,All,에코,DAMAGE,5.7,49.0
2026-01-24,quickplay,Asia,runasapi,All,오리사,TANK,11.3,44.3
2026-01-24,quickplay,Asia,runasapi,All,우양,SUPPORT,19.4,54.5
2026-01-24,quickplay,Asia,runasapi,All,위도우메이커,DAMAGE,2.6,39.4
2026-01-24,quickplay,Asia,runasapi,All,윈스턴,TANK,5.4,51.3
2026-01-24,quickplay,Asia,runasapi,All,일리아리,SUPPORT,12.1,56.2
2026-01-24,quickplay,Asia,runasapi,All,자리야,TANK,8.6,48.6
2026-01-24,quickplay,Asia,runasapi,All,정커퀸,TANK,7.0,57.4
2026-01-24,quickplay,Asia,runasapi,All,정크랫,DAMAGE,6.5,48.8
2026-01-24,quickplay,Asia,runasapi,All,젠야타,SUPPORT,12.4,53.6
2026-01-24,quickplay,Asia,runasapi,All,주노,SUPPORT,18.5,52.0
2026-01-24,quickplay,Asia,runasapi,All,캐서디,DAMAGE,25.7,48.2
2026-01-24,quickplay,Asia,runasapi,All,키리코,SUPPORT,33.7,47.4
2026-01-24,quickplay,Asia,runasapi,All,토르비욘,DAMAGE,3.3,55.2
2026-01-24,quickplay,Asia,runasapi,All,트레이서,DAMAGE,9.9,49.5
2026-01-24,quickplay,Asia,runasapi,All,파라,DAMAGE,4.8,47.5
2026-01-24,quickplay,Asia,runasapi,All,프레야,DAMAGE,7.9,45.5
2026-01-24,quickplay,Asia,runasapi,All,한조,DAMAGE,7.0,49.8
2026-01-24,quickplay,Asia,runasapi,All,해저드,TANK,3.1,49.6
2026-01-24,quickplay,Asia,esperanca,All,D.Va,TANK,9.0,49.2
2026-01-24,quickplay,Asia,esperanca,All,겐지,DAMAGE,17.0,50.1
2026-01-24,quickplay,Asia,esperanca,All,둠피스트,TANK,15.9,49.7
2026-01-24,quickplay,Asia,esperanca,All,라마트라,TANK,6.2,48.6
2026-01-24,quickplay,Asia,esperanca,All,라이프위버,SUPPORT,8.3,46.9
2026-01-24,quickplay,Asia,esperanca,All,라인하르트,TANK,9.3,54.2
2026-01-24,quickplay,Asia,esperanca,All,레킹볼,TANK,5.4,49.8
2026-01-24,quickplay,Asia,esperanca,All,로드호그,TANK,5.0,41.5
2026-01-24,quickplay,Asia,esperanca,All,루시우,SUPPORT,7.7,51.1
2026-01-24,quickplay,Asia,esperanca,All,리퍼,DAMAGE,9.1,53.3
2026-01-24,quickplay,Asia,esperanca,All,마우가,TANK,4.4,49.7
2026-01-24,quickplay,Asia,esperanca,All,메르시,SUPPORT,11.7,49.8
2026-01-24,quickplay,Asia,esperanca,All,메이,DAMAGE,5.7,52.3
2026-01-24,quickplay,Asia,esperanca,All,모이라,SUPPORT,15.5,49.8
2026-01-24,quickplay,Asia,esperanca,All,바스티온,DAMAGE,12.3,50.1
2026-01-24,quickplay,Asia,esperanca,All,바티스트,SUPPORT,7.9,47.7
2026-01-24,quickplay,Asia,esperanca,All,벤데타,DAMAGE,13.9,54.1
2026-01-24,quickplay,Asia,esperanca,All,벤처,DAMAGE,3.9,52.3
2026-01-24,quickplay,Asia,esperanca,All,브리기테,SUPPORT,6.4,49.0
2026-01-24,quickplay,Asia,esperanca,All,소전,DAMAGE,16.7,46.2
2026-01-24,quickplay,Asia,esperanca,All,솔저: 76,DAMAGE,20.1,51.4
2026-01-24,quickplay,Asia,esperanca,All,솜브라,DAMAGE,10.7,50.8
2026-01-24,quickplay,Asia,esperanca,All,시그마,TANK,9.6,55.5
2026-01-24,quickplay,Asia,esperanca,All,시메트라,DAMAGE,2.6,52.2
2026-01-24,quickplay,Asia,esperanca,All,아나,SUPPORT,47.1,46.7
2026-01-24,quickplay,Asia,esperanca,All,애쉬,DAMAGE,15.1,50.5
2026-01-24,quickplay,Asia,esperanca,All,에코,DAMAGE,6.4,52.3
2026-01-24,quickplay,Asia,esperanca,All,오리사,TANK,10.8,44.4
2026-01-24,quickplay,Asia,esperanca,All,우양,SUPPORT,18.9,54.5
2026-01-24,quickplay,Asia,esperanca,All,위도우메이커,DAMAGE,2.7,41.6
2026-01-24,quickplay,Asia,esperanca,All,윈스턴,TANK,7.0,52.4
2026-01-24,quickplay,Asia,esperanca,All,일리아리,SUPPORT,11.7,54.5
2026-01-24,quickplay,Asia,esperanca,All,자리야,TANK,7.9,47.8
2026-01-24,quickplay,Asia,esperanca,All,정커퀸,TANK,6.3,56.1
2026-01-24,quickplay,Asia,esperanca,All,정크랫,DAMAGE,6.7,50.8
2026-01-24,quickplay,Asia,esperanca,All,젠야타,SUPPORT,12.5,54.0
2026-01-24,quickplay,Asia,esperanca,All,주노,SUPPORT,17.6,50.8
2026-01-24,quickplay,Asia,esperanca,All,캐서디,DAMAGE,24.5,46.8
2026-01-24,quickplay,Asia,esperanca,All,키리코,SUPPORT,34.8,47.9
2026-01-24,quickplay,Asia,esperanca,All,토르비욘,DAMAGE,3.3,52.2
2026-01-24,quickplay,Asia,esperanca,All,트레이서,DAMAGE,9.5,50.2
2026-01-24,quickplay,Asia,esperanca,All,파라,DAMAGE,5.1,47.9
2026-01-24,quickplay,Asia,esperanca,All,프레야,DAMAGE,7.7,46.6
2026-01-24,quickplay,Asia,esperanca,All,한조,DAMAGE,6.9,49.8
2026-01-24,quickplay,Asia,esperanca,All,해저드,TANK,3.2,49.0
2026-01-24,competitive,Asia,all-maps,All,D.Va,TANK,8.8,47.6
2026-01-24,competitive,Asia,all-maps,All,겐지,DAMAGE,15.1,50.8
2026-01-24,competitive,Asia,all-maps,All,둠피스트,TANK,15.3,50.5
2026-01-24,competitive,Asia,all-maps,All,라마트라,TANK,6.3,49.5
2026-01-24,competitive,Asia,all-maps,All,라이프위버,SUPPORT,7.9,46.7
2026-01-24,competitive,Asia,all-maps,All,라인하르트,TANK,9.3,52.4
2026-01-24,competitive,Asia,all-maps,All,레킹볼,TANK,4.1,49.0
2026-01-24,competitive,Asia,all-maps,All,로드호그,TANK,6.0,44.1
2026-01-24,competitive,Asia,all-maps,All,루시우,SUPPORT,8.2,51.9
2026-01-24,competitive,Asia,all-maps,All,리퍼,DAMAGE,9.5,52.8
2026-01-24,competitive,Asia,all-maps,All,마우가,TANK,4.0,48.1
2026-01-24,competitive,Asia,all-maps,All,메르시,SUPPORT,12.6,47.4
2026-01-24,competitive,Asia,all-maps,All,메이,DAMAGE,6.4,53.2
2026-01-24,competitive,Asia,all-maps,All,모이라,SUPPORT,15.3,49.4
2026-01-24,competitive,Asia,all-maps,All,바스티온,DAMAGE,12.9,49.8
2026-01-24,competitive,Asia,all-maps,All,바티스트,SUPPORT,8.9,47.7
2026-01-24,competitive,Asia,all-maps,All,벤데타,DAMAGE,12.8,54.2
2026-01-24,competitive,Asia,all-maps,All,벤처,DAMAGE,4.3,53.0
2026-01-24,competitive,Asia,all-maps,All,브리기테,SUPPORT,5.6,50.4
2026-01-24,competitive,Asia,all-maps,All,소전,DAMAGE,14.8,45.7
2026-01-24,competitive,Asia,all-maps,All,솔저: 76,DAMAGE,17.5,49.0
2026-01-24,competitive,Asia,all-maps,All,솜브라,DAMAGE,8.6,48.4
2026-01-24,competitive,Asia,all-maps,All,시그마,TANK,12.0,55.4
2026-01-24,competitive,Asia,all-maps,All,시메트라,DAMAGE,4.8,57.1
2026-01-24,competitive,Asia,all-maps,All,아나,SUPPORT,50.4,48.0
2026-01-24,competitive,Asia,all-maps,All,애쉬,DAMAGE,16.4,51.4
2026-01-24,competitive,Asia,all-maps,All,에코,DAMAGE,5.9,51.0
2026-01-24,competitive,Asia,all-maps,All,오리사,TANK,11.3,46.1
2026-01-24,competitive,Asia,all-maps,All,우양,SUPPORT,17.5,53.0
2026-01-24,competitive,Asia,all-maps,All,위도우메이커,DAMAGE,5.1,46.1
2026-01-24,competitive,Asia,all-maps,All,윈스턴,TANK,6.1,50.8
2026-01-24,competitive,Asia,all-maps,All,일리아리,SUPPORT,14.2,56.2
2026-01-24,competitive,Asia,all-maps,All,자리야,TANK,9.1,49.9
2026-01-24,competitive,Asia,all-maps,All,정커퀸,TANK,4.8,54.9
2026-01-24,competitive,Asia,all-maps,All,정크랫,DAMAGE,9.3,51.3
2026-01-24,competitive,Asia,all-maps,All,젠야타,SUPPORT,14.4,54.7
2026-01-24,competitive,Asia,all-maps,All,주노,SUPPORT,14.4,50.1
2026-01-24,competitive,Asia,all-maps,All,캐서디,DAMAGE,22.5,46.4
2026-01-24,competitive,Asia,all-maps,All,키리코,SUPPORT,30.8,46.8
2026-01-24,competitive,Asia,all-maps,All,토르비욘,DAMAGE,4.2,54.8
2026-01-24,competitive,Asia,all-maps,All,트레이서,DAMAGE,6.6,47.7
2026-01-24,competitive,Asia,all-maps,All,파라,DAMAGE,6.7,51.6
2026-01-24,competitive,Asia,all-maps,All,프레야,DAMAGE,7.7,45.8
2026-01-24,competitive,Asia,all-maps,All,한조,DAMAGE,9.0,49.5
2026-01-24,competitive,Asia,all-maps,All,해저드,TANK,2.8,49.4
2026-01-24,quickplay,Asia,hollywood,All,D.Va,TANK,10.6,47.6
2026-01-24,quickplay,Asia,hollywood,All,겐지,DAMAGE,15.1,51.7
2026-01-24,quickplay,Asia,hollywood,All,둠피스트,TANK,14.2,49.7
2026-01-24,quickplay,Asia,hollywood,All,라마트라,TANK,6.3,50.3
2026-01-24,quickplay,Asia,hollywood,All,라이프위버,SUPPORT,8.4,47.3
2026-01-24,quickplay,Asia,hollywood,All,라인하르트,TANK,8.3,50.9
2026-01-24,quickplay,Asia,hollywood,All,레킹볼,TANK,3.5,50.4
2026-01-24,quickplay,Asia,hollywood,All,로드호그,TANK,5.1,42.7
2026-01-24,quickplay,Asia,hollywood,All,루시우,SUPPORT,4.6,46.6
2026-01-24,quickplay,Asia,hollywood,All,리퍼,DAMAGE,8.8,51.8
2026-01-24,quickplay,Asia,hollywood,All,마우가,TANK,3.4,47.0
2026-01-24,quickplay,Asia,hollywood,All,메르시,SUPPORT,14.0,48.4
2026-01-24,quickplay,Asia,hollywood,All,메이,DAMAGE,6.3,53.8
2026-01-24,quickplay,Asia,hollywood,All,모이라,SUPPORT,12.8,48.5
2026-01-24,quickplay,Asia,hollywood,All,바스티온,DAMAGE,13.0,48.6
2026-01-24,quickplay,Asia,hollywood,All,바티스트,SUPPORT,9.5,47.8
2026-01-24,quickplay,Asia,hollywood,All,벤데타,DAMAGE,11.2,54.9
2026-01-24,quickplay,Asia,hollywood,All,벤처,DAMAGE,3.5,51.6
2026-01-24,quickplay,Asia,hollywood,All,브리기테,SUPPORT,4.0,48.4
2026-01-24,quickplay,Asia,hollywood,All,소전,DAMAGE,14.1,44.7
2026-01-24,quickplay,Asia,hollywood,All,솔저: 76,DAMAGE,16.6,48.3
2026-01-24,quickplay,Asia,hollywood,All,솜브라,DAMAGE,7.6,46.1
2026-01-24,quickplay,Asia,hollywood,All,시그마,TANK,15.4,56.9
2026-01-24,quickplay,Asia,hollywood,All,시메트라,DAMAGE,4.9,56.3
2026-01-24,quickplay,Asia,hollywood,All,아나,SUPPORT,55.0,49.2
2026-01-24,quickplay,Asia,hollywood,All,애쉬,DAMAGE,22.1,53.5
2026-01-24,quickplay,Asia,hollywood,All,에코,DAMAGE,5.7,50.8
2026-01-24,quickplay,Asia,hollywood,All,오리사,TANK,10.3,45.0
2026-01-24,quickplay,Asia,hollywood,All,우양,SUPPORT,16.5,51.9
2026-01-24,quickplay,Asia,hollywood,All,위도우메이커,DAMAGE,6.7,46.1
2026-01-24,quickplay,Asia,hollywood,All,윈스턴,TANK,7.9,51.0
2026-01-24,quickplay,Asia,hollywood,All,일리아리,SUPPORT,17.7,57.0
2026-01-24,quickplay,Asia,hollywood,All,자리야,TANK,9.0,50.4
2026-01-24,quickplay,Asia,hollywood,All,정커퀸,TANK,3.3,53.1
2026-01-24,quickplay,Asia,hollywood,All,정크랫,DAMAGE,10.0,53.2
2026-01-24,quickplay,Asia,hollywood,All,젠야타,SUPPORT,15.5,55.3
2026-01-24,quickplay,Asia,hollywood,All,주노,SUPPORT,13.3,49.6
2026-01-24,quickplay,Asia,hollywood,All,캐서디,DAMAGE,19.9,46.0
2026-01-24,quickplay,Asia,hollywood,All,키리코,SUPPORT,28.7,46.1
2026-01-24,quickplay,Asia,hollywood,All,토르비욘,DAMAGE,5.1,56.3
2026-01-24,quickplay,Asia,hollywood,All,트레이서,DAMAGE,4.6,49.3
2026-01-24,quickplay,Asia,hollywood,All,파라,DAMAGE,5.7,49.8
2026-01-24,quickplay,Asia,hollywood,All,프레야,DAMAGE,8.4,45.1
2026-01-24,quickplay,Asia,hollywood,All,한조,DAMAGE,10.7,49.2
2026-01-24,quickplay,Asia,hollywood,All,해저드,TANK,2.8,49.3
2026-01-24,quickplay,Asia,colosseo,All,D.Va,TANK,7.5,45.9
2026-01-24,quickplay,Asia,colosseo,All,겐지,DAMAGE,15.6,51.9
2026-01-24,quickplay,Asia,colosseo,All,둠피스트,TANK,15.8,51.3
2026-01-24,quickplay,Asia,colosseo,All,라마트라,TANK,6.9,49.2
2026-01-24,quickplay,Asia,colosseo,All,라이프위버,SUPPORT,7.9,47.3
2026-01-24,quickplay,Asia,colosseo,All,라인하르트,TANK,9.8,53.9
2026-01-24,quickplay,Asia,colosseo,All,레킹볼,TANK,5.1,52.3
2026-01-24,quickplay,Asia,colosseo,All,로드호그,TANK,4.8,42.0
2026-01-24,quickplay,Asia,colosseo,All,루시우,SUPPORT,6.8,52.6
2026-01-24,quickplay,Asia,colosseo,All,리퍼,DAMAGE,8.4,52.8
2026-01-24,quickplay,Asia,colosseo,All,마우가,TANK,4.2,47.4
2026-01-24,quickplay,Asia,colosseo,All,메르시,SUPPORT,11.7,47.4
2026-01-24,quickplay,Asia,colosseo,All,메이,DAMAGE,5.9,52.3
2026-01-24,quickplay,Asia,colosseo,All,모이라,SUPPORT,14.4,49.3
2026-01-24,quickplay,Asia,colosseo,All,바스티온,DAMAGE,12.8,48.4
2026-01-24,quickplay,Asia,colosseo,All,바티스트,SUPPORT,8.0,45.8
2026-01-24,quickplay,Asia,colosseo,All,벤데타,DAMAGE,13.2,55.4
2026-01-24,quickplay,Asia,colosseo,All,벤처,DAMAGE,3.8,54.3
2026-01-24,quickplay,Asia,colosseo,All,브리기테,SUPPORT,5.4,49.4
2026-01-24,quickplay,Asia,colosseo,All,소전,DAMAGE,16.8,46.8
2026-01-24,quickplay,Asia,colosseo,All,솔저: 76,DAMAGE,18.2,49.3
2026-01-24,quickplay,Asia,colosseo,All,솜브라,DAMAGE,10.1,50.7
2026-01-24,quickplay,Asia,colosseo,All,시그마,TANK,11.6,54.3
2026-01-24,quickplay,Asia,colosseo,All,시메트라,DAMAGE,2.3,52.2
2026-01-24,quickplay,Asia,colosseo,All,아나,SUPPORT,52.4,47.7
2026-01-24,quickplay,Asia,colosseo,All,애쉬,DAMAGE,18.3,49.8
2026-01-24,quickplay,Asia,colosseo,All,에코,DAMAGE,5.4,52.2
2026-01-24,quickplay,Asia,colosseo,All,오리사,TANK,11.4,44.6
2026-01-24,quickplay,Asia,colosseo,All,우양,SUPPORT,18.1,54.6
2026-01-24,quickplay,Asia,colosseo,All,위도우메이커,DAMAGE,5.7,47.5
2026-01-24,quickplay,Asia,colosseo,All,윈스턴,TANK,5.6,51.7
2026-01-24,quickplay,Asia,colosseo,All,일리아리,SUPPORT,12.6,55.5
2026-01-24,quickplay,Asia,colosseo,All,자리야,TANK,8.4,47.2
2026-01-24,quickplay,Asia,colosseo,All,정커퀸,TANK,6.2,56.5
2026-01-24,quickplay,Asia,colosseo,All,정크랫,DAMAGE,7.2,50.0
2026-01-24,quickplay,Asia,colosseo,All,젠야타,SUPPORT,15.2,55.0
2026-01-24,quickplay,Asia,colosseo,All,주노,SUPPORT,15.8,49.8
2026-01-24,quickplay,Asia,colosseo,All,캐서디,DAMAGE,21.4,45.3
2026-01-24,quickplay,Asia,colosseo,All,키리코,SUPPORT,31.6,46.8
2026-01-24,quickplay,Asia,colosseo,All,토르비욘,DAMAGE,3.3,53.2
2026-01-24,quickplay,Asia,colosseo,All,트레이서,DAMAGE,8.3,52.2
2026-01-24,quickplay,Asia,colosseo,All,파라,DAMAGE,4.8,48.4
2026-01-24,quickplay,Asia,colosseo,All,프레야,DAMAGE,8.4,47.1
2026-01-24,quickplay,Asia,colosseo,All,한조,DAMAGE,10.1,50.5
2026-01-24,quickplay,Asia,colosseo,All,해저드,TANK,2.8,50.7
2026-01-24,quickplay,Asia,new-queen-street,All,D.Va,TANK,8.5,48.6
2026-01-24,quickplay,Asia,new-queen-street,All,겐지,DAMAGE,16.1,50.9
2026-01-24,quickplay,Asia,new-queen-street,All,둠피스트,TANK,16.2,49.7
2026-01-24,quickplay,Asia,new-queen-street,All,라마트라,TANK,6.2,49.6
2026-01-24,quickplay,Asia,new-queen-street,All,라이프위버,SUPPORT,8.1,46.3
2026-01-24,quickplay,Asia,new-queen-street,All,라인하르트,TANK,9.4,53.8
2026-01-24,quickplay,Asia,new-queen-street,All,레킹볼,TANK,5.7,50.8
2026-01-24,quickplay,Asia,new-queen-street,All,로드호그,TANK,5.1,41.8
2026-01-24,quickplay,Asia,new-queen-street,All,루시우,SUPPORT,7.2,49.7
2026-01-24,quickplay,Asia,new-queen-street,All,리퍼,DAMAGE,8.6,52.9
2026-01-24,quickplay,Asia,new-queen-street,All,마우가,TANK,4.5,48.3
2026-01-24,quickplay,Asia,new-queen-street,All,메르시,SUPPORT,11.7,46.9
2026-01-24,quickplay,Asia,new-queen-street,All,메이,DAMAGE,5.5,53.5
2026-01-24,quickplay,Asia,new-queen-street,All,모이라,SUPPORT,15.6,49.2
2026-01-24,quickplay,Asia,new-queen-street,All,바스티온,DAMAGE,12.5,49.1
2026-01-24,quickplay,Asia,new-queen-street,All,바티스트,SUPPORT,8.0,49.8
2026-01-24,quickplay,Asia,new-queen-street,All,벤데타,DAMAGE,13.2,53.8
2026-01-24,quickplay,Asia,new-queen-street,All,벤처,DAMAGE,3.7,51.8
2026-01-24,quickplay,Asia,new-queen-street,All,브리기테,SUPPORT,6.2,47.5
2026-01-24,quickplay,Asia,new-queen-street,All,소전,DAMAGE,17.0,46.1
2026-01-24,quickplay,Asia,new-queen-street,All,솔저: 76,DAMAGE,23.1,52.9
2026-01-24,quickplay,Asia,new-queen-street,All,솜브라,DAMAGE,10.9,50.6
2026-01-24,quickplay,Asia,new-queen-street,All,시그마,TANK,9.9,55.1
2026-01-24,quickplay,Asia,new-queen-street,All,시메트라,DAMAGE,2.2,52.5
2026-01-24,quickplay,Asia,new-queen-street,All,아나,SUPPORT,48.0,46.8
2026-01-24,quickplay,Asia,new-queen-street,All,애쉬,DAMAGE,15.0,50.5
2026-01-24,quickplay,Asia,new-queen-street,All,에코,DAMAGE,5.7,50.1
2026-01-24,quickplay,Asia,new-queen-street,All,오리사,TANK,11.0,45.4
2026-01-24,quickplay,Asia,new-queen-street,All,우양,SUPPORT,18.9,55.1
2026-01-24,quickplay,Asia,new-queen-street,All,위도우메이커,DAMAGE,3.0,43.1
2026-01-24,quickplay,Asia,new-queen-street,All,윈스턴,TANK,5.8,50.2
2026-01-24,quickplay,Asia,new-queen-street,All,일리아리,SUPPORT,11.7,55.5
2026-01-24,quickplay,Asia,new-queen-street,All,자리야,TANK,8.3,48.9
2026-01-24,quickplay,Asia,new-queen-street,All,정커퀸,TANK,6.4,56.5
2026-01-24,quickplay,Asia,new-queen-street,All,정크랫,DAMAGE,6.2,48.1
2026-01-24,quickplay,Asia,new-queen-street,All,젠야타,SUPPORT,13.0,54.3
2026-01-24,quickplay,Asia,new-queen-street,All,주노,SUPPORT,17.2,51.5
2026-01-24,quickplay,Asia,new-queen-street,All,캐서디,DAMAGE,24.4,47.1
2026-01-24,quickplay,Asia,new-queen-street,All,키리코,SUPPORT,34.3,48.2
2026-01-24,quickplay,Asia,new-queen-street,All,토르비욘,DAMAGE,3.4,52.4
2026-01-24,quickplay,Asia,new-queen-street,All,트레이서,DAMAGE,9.6,50.8
2026-01-24,quickplay,Asia,new-queen-street,All,파라,DAMAGE,4.8,48.0
2026-01-24,quickplay,Asia,new-queen-street,All,프레야,DAMAGE,7.5,45.8
2026-01-24,quickplay,Asia,new-queen-street,All,한조,DAMAGE,7.6,49.9
2026-01-24,quickplay,Asia,new-queen-street,All,해저드,TANK,3.0,48.9
