date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-01-29,quickplay,Americas,rialto,All,아나,SUPPORT,35.1,48.5
2026-01-29,quickplay,Americas,rialto,All,애쉬,DAMAGE,20.4,51.9
2026-01-29,quickplay,Americas,rialto,All,에코,DAMAGE,7.2,49.8
2026-01-29,quickplay,Americas,rialto,All,오리사,TANK,11.1,46.3
2026-01-29,quickplay,Americas,rialto,All,우양,SUPPORT,10.2,51.6
2026-01-29,quickplay,Americas,rialto,All,위도우메이커,DAMAGE,13.4,45.1
2026-01-29,quickplay,Americas,rialto,All,윈스턴,TANK,3.2,48.4
2026-01-29,quickplay,Americas,rialto,All,일리아리,SUPPORT,11.5,54.5
2026-01-29,quickplay,Americas,rialto,All,자리야,TANK,5.0,48.7
2026-01-29,quickplay,Americas,rialto,All,정커퀸,TANK,5.7,54.0
2026-01-29,quickplay,Americas,rialto,All,정크랫,DAMAGE,13.0,52.5
2026-01-29,quickplay,Americas,rialto,All,젠야타,SUPPORT,14.4,57.3
2026-01-29,quickplay,Americas,rialto,All,주노,SUPPORT,19.8,49.4
2026-01-29,quickplay,Americas,rialto,All,캐서디,DAMAGE,15.7,46.3
2026-01-29,quickplay,Americas,rialto,All,키리코,SUPPORT,20.1,46.3
2026-01-29,quickplay,Americas,rialto,All,토르비욘,DAMAGE,5.4,55.8
2026-01-29,quickplay,Americas,rialto,All,트레이서,DAMAGE,3.2,45.4
2026-01-29,quickplay,Americas,rialto,All,파라,DAMAGE,5.6,52.0
2026-01-29,quickplay,Americas,rialto,All,프레야,DAMAGE,7.5,43.9
2026-01-29,quickplay,Americas,rialto,All,한조,DAMAGE,12.3,51.3
2026-01-29,quickplay,Americas,rialto,All,해저드,TANK,3.1,47.2
2026-01-29,quickplay,Americas,shambali-monastery,All,D.Va,TANK,10.3,47.6
2026-01-29,quickplay,Americas,shambali-monastery,All,겐지,DAMAGE,10.8,51.0
2026-01-29,quickplay,Americas,shambali-monastery,All,둠피스트,TANK,9.6,49.3
2026-01-29,quickplay,Americas,shambali-monastery,All,라마트라,TANK,10.7,50.2
2026-01-29,quickplay,Americas,shambali-monastery,All,라이프위버,SUPPORT,13.9,47.1
2026-01-29,quickplay,Americas,shambali-monastery,All,라인하르트,TANK,13.4,56.0
2026-01-29,quickplay,Americas,shambali-monastery,All,레킹볼,TANK,3.3,50.4
2026-01-29,quickplay,Americas,shambali-monastery,All,로드호그,TANK,6.4,42.7
2026-01-29,quickplay,Americas,shambali-monastery,All,루시우,SUPPORT,8.0,52.0
2026-01-29,quickplay,Americas,shambali-monastery,All,리퍼,DAMAGE,8.7,51.1
2026-01-29,quickplay,Americas,shambali-monastery,All,마우가,TANK,5.0,48.3
2026-01-29,quickplay,Americas,shambali-monastery,All,메르시,SUPPORT,31.0,50.3
2026-01-29,quickplay,Americas,shambali-monastery,All,메이,DAMAGE,7.7,54.8
2026-01-29,quickplay,Americas,shambali-monastery,All,모이라,SUPPORT,20.6,47.9
2026-01-29,quickplay,Americas,shambali-monastery,All,바스티온,DAMAGE,17.2,50.6
2026-01-29,quickplay,Americas,shambali-monastery,All,바티스트,SUPPORT,8.3,47.8
2026-01-29,quickplay,Americas,shambali-monastery,All,벤데타,DAMAGE,13.8,54.6
2026-01-29,quickplay,Americas,shambali-monastery,All,벤처,DAMAGE,3.8,52.7
2026-01-29,quickplay,Americas,shambali-monastery,All,브리기테,SUPPORT,6.1,52.9
2026-01-29,quickplay,Americas,shambali-monastery,All,소전,DAMAGE,11.5,45.0
2026-01-29,quickplay,Americas,shambali-monastery,All,솔저: 76,DAMAGE,15.4,48.0
2026-01-29,quickplay,Americas,shambali-monastery,All,솜브라,DAMAGE,7.0,47.6
2026-01-29,quickplay,Americas,shambali-monastery,All,시그마,TANK,12.8,55.1
2026-01-29,quickplay,Americas,shambali-monastery,All,시메트라,DAMAGE,3.7,53.2
2026-01-29,quickplay,Americas,shambali-monastery,All,아나,SUPPORT,33.3,47.8
2026-01-29,quickplay,Americas,shambali-monastery,All,애쉬,DAMAGE,19.4,51.8
2026-01-29,quickplay,Americas,shambali-monastery,All,에코,DAMAGE,7.3,49.8
2026-01-29,quickplay,Americas,shambali-monastery,All,오리사,TANK,10.6,44.3
2026-01-29,quickplay,Americas,shambali-monastery,All,우양,SUPPORT,10.7,50.7
2026-01-29,quickplay,Americas,shambali-monastery,All,위도우메이커,DAMAGE,9.8,44.9
2026-01-29,quickplay,Americas,shambali-monastery,All,윈스턴,TANK,3.2,47.4
2026-01-29,quickplay,Americas,shambali-monastery,All,일리아리,SUPPORT,12.0,55.6
2026-01-29,quickplay,Americas,shambali-monastery,All,자리야,TANK,5.3,48.4
2026-01-29,quickplay,Americas,shambali-monastery,All,정커퀸,TANK,6.1,56.1
2026-01-29,quickplay,Americas,shambali-monastery,All,정크랫,DAMAGE,13.7,52.6
2026-01-29,quickplay,Americas,shambali-monastery,All,젠야타,SUPPORT,14.9,56.4
2026-01-29,quickplay,Americas,shambali-monastery,All,주노,SUPPORT,20.7,50.6
2026-01-29,quickplay,Americas,shambali-monastery,All,캐서디,DAMAGE,16.2,46.7
2026-01-29,quickplay,Americas,shambali-monastery,All,키리코,SUPPORT,20.4,46.3
2026-01-29,quickplay,Americas,shambali-monastery,All,토르비욘,DAMAGE,5.7,56.1
2026-01-29,quickplay,Americas,shambali-monastery,All,트레이서,DAMAGE,3.6,45.5
2026-01-29,quickplay,Americas,shambali-monastery,All,파라,DAMAGE,4.9,51.0
2026-01-29,quickplay,Americas,shambali-monastery,All,프레야,DAMAGE,7.7,43.7
2026-01-29,quickplay,Americas,shambali-monastery,All,한조,DAMAGE,12.2,50.8
2026-01-29,quickplay,Americas,shambali-monastery,All,해저드,TANK,3.2,45.8
2026-01-29,quickplay,Americas,circuit-royal,All,D.Va,TANK,10.4,46.0
2026-01-29,quickplay,Americas,circuit-royal,All,겐지,DAMAGE,10.3,50.1
2026-01-29,quickplay,Americas,circuit-royal,All,둠피스트,TANK,9.2,49.3
2026-01-29,quickplay,Americas,circuit-royal,All,라마트라,TANK,9.9,49.7
2026-01-29,quickplay,Americas,circuit-royal,All,라이프위버,SUPPORT,14.5,47.5
2026-01-29,quickplay,Americas,circuit-royal,All,라인하르트,TANK,13.3,54.9
2026-01-29,quickplay,Americas,circuit-royal,All,레킹볼,TANK,3.3,48.8
2026-01-29,quickplay,Americas,circuit-royal,All,로드호그,TANK,5.9,40.7
2026-01-29,quickplay,Americas,circuit-royal,All,루시우,SUPPORT,7.4,51.2
2026-01-29,quickplay,Americas,circuit-royal,All,리퍼,DAMAGE,7.6,51.9
2026-01-29,quickplay,Americas,circuit-royal,All,마우가,TANK,4.9,48.3
2026-01-29,quickplay,Americas,circuit-royal,All,메르시,SUPPORT,31.2,50.2
2026-01-29,quickplay,Americas,circuit-royal,All,메이,DAMAGE,7.3,53.8
2026-01-29,quickplay,Americas,circuit-royal,All,모이라,SUPPORT,19.2,48.6
2026-01-29,quickplay,Americas,circuit-royal,All,바스티온,DAMAGE,17.3,51.4
2026-01-29,quickplay,Americas,circuit-royal,All,바티스트,SUPPORT,8.3,47.6
2026-01-29,quickplay,Americas,circuit-royal,All,벤데타,DAMAGE,12.4,54.6
2026-01-29,quickplay,Americas,circuit-royal,All,벤처,DAMAGE,3.3,51.9
2026-01-29,quickplay,Americas,circuit-royal,All,브리기테,SUPPORT,5.1,51.2
2026-01-29,quickplay,Americas,circuit-royal,All,소전,DAMAGE,11.7,46.1
2026-01-29,quickplay,Americas,circuit-royal,All,솔저: 76,DAMAGE,15.5,47.7
2026-01-29,quickplay,Americas,circuit-royal,All,솜브라,DAMAGE,6.6,48.1
2026-01-29,quickplay,Americas,circuit-royal,All,시그마,TANK,15.8,58.2
2026-01-29,quickplay,Americas,circuit-royal,All,시메트라,DAMAGE,3.2,52.5
2026-01-29,quickplay,Americas,circuit-royal,All,아나,SUPPORT,36.1,48.0
2026-01-29,quickplay,Americas,circuit-royal,All,애쉬,DAMAGE,21.9,54.1
2026-01-29,quickplay,Americas,circuit-royal,All,에코,DAMAGE,6.8,49.2
2026-01-29,quickplay,Americas,circuit-royal,All,오리사,TANK,10.6,45.1
2026-01-29,quickplay,Americas,circuit-royal,All,우양,SUPPORT,10.4,50.8
2026-01-29,quickplay,Americas,circuit-royal,All,위도우메이커,DAMAGE,15.0,46.3
2026-01-29,quickplay,Americas,circuit-royal,All,윈스턴,TANK,3.1,47.1
2026-01-29,quickplay,Americas,circuit-royal,All,일리아리,SUPPORT,11.8,54.0
2026-01-29,quickplay,Americas,circuit-royal,All,자리야,TANK,5.2,48.2
2026-01-29,quickplay,Americas,circuit-royal,All,정커퀸,TANK,5.5,53.2
2026-01-29,quickplay,Americas,circuit-royal,All,정크랫,DAMAGE,12.3,50.5
2026-01-29,quickplay,Americas,circuit-royal,All,젠야타,SUPPORT,15.1,57.5
2026-01-29,quickplay,Americas,circuit-royal,All,주노,SUPPORT,21.0,51.2
2026-01-29,quickplay,Americas,circuit-royal,All,캐서디,DAMAGE,15.1,46.3
2026-01-29,quickplay,Americas,circuit-royal,All,키리코,SUPPORT,20.0,45.8
2026-01-29,quickplay,Americas,circuit-royal,All,토르비욘,DAMAGE,5.5,56.1
2026-01-29,quickplay,Americas,circuit-royal,All,트레이서,DAMAGE,3.0,45.2
2026-01-29,quickplay,Americas,circuit-royal,All,파라,DAMAGE,4.4,49.5
2026-01-29,quickplay,Americas,circuit-royal,All,프레야,DAMAGE,8.0,44.7
2026-01-29,quickplay,Americas,circuit-royal,All,한조,DAMAGE,12.8,50.3
2026-01-29,quickplay,Americas,circuit-royal,All,해저드,TANK,2.8,46.8
2026-01-29,quickplay,Americas,junkertown,All,D.Va,TANK,11.4,47.4
2026-01-29,quickplay,Americas,junkertown,All,겐지,DAMAGE,10.0,49.8
2026-01-29,quickplay,Americas,junkertown,All,둠피스트,TANK,8.9,49.4
2026-01-29,quickplay,Americas,junkertown,All,라마트라,TANK,9.4,50.9
2026-01-29,quickplay,Americas,junkertown,All,라이프위버,SUPPORT,14.1,48.8
2026-01-29,quickplay,Americas,junkertown,All,라인하르트,TANK,12.1,54.6
2026-01-29,quickplay,Americas,junkertown,All,레킹볼,TANK,3.7,53.1
2026-01-29,quickplay,Americas,junkertown,All,로드호그,TANK,7.2,43.5
2026-01-29,quickplay,Americas,junkertown,All,루시우,SUPPORT,7.6,50.7
2026-01-29,quickplay,Americas,junkertown,All,리퍼,DAMAGE,8.6,52.9
2026-01-29,quickplay,Americas,junkertown,All,마우가,TANK,5.3,50.8
2026-01-29,quickplay,Americas,junkertown,All,메르시,SUPPORT,31.2,49.4
2026-01-29,quickplay,Americas,junkertown,All,메이,DAMAGE,7.0,54.7
2026-01-29,quickplay,Americas,junkertown,All,모이라,SUPPORT,21.2,48.4
2026-01-29,quickplay,Americas,junkertown,All,바스티온,DAMAGE,17.0,49.8
2026-01-29,quickplay,Americas,junkertown,All,바티스트,SUPPORT,8.2,47.0
2026-01-29,quickplay,Americas,junkertown,All,벤데타,DAMAGE,13.1,55.1
2026-01-29,quickplay,Americas,junkertown,All,벤처,DAMAGE,3.5,51.4
2026-01-29,quickplay,Americas,junkertown,All,브리기테,SUPPORT,5.8,52.7
2026-01-29,quickplay,Americas,junkertown,All,소전,DAMAGE,10.7,44.7
2026-01-29,quickplay,Americas,junkertown,All,솔저: 76,DAMAGE,16.7,49.6
2026-01-29,quickplay,Americas,junkertown,All,솜브라,DAMAGE,7.6,47.5
2026-01-29,quickplay,Americas,junkertown,All,시그마,TANK,12.3,54.4
2026-01-29,quickplay,Americas,junkertown,All,시메트라,DAMAGE,3.0,52.1
2026-01-29,quickplay,Americas,junkertown,All,아나,SUPPORT,34.8,48.5
2026-01-29,quickplay,Americas,junkertown,All,애쉬,DAMAGE,20.9,52.4
2026-01-29,quickplay,Americas,junkertown,All,에코,DAMAGE,6.6,48.8
2026-01-29,quickplay,Americas,junkertown,All,오리사,TANK,10.9,44.6
2026-01-29,quickplay,Americas,junkertown,All,우양,SUPPORT,10.0,52.0
2026-01-29,quickplay,Americas,junkertown,All,위도우메이커,DAMAGE,14.4,47.0
2026-01-29,quickplay,Americas,junkertown,All,윈스턴,TANK,4.0,49.6
2026-01-29,quickplay,Americas,junkertown,All,일리아리,SUPPORT,10.9,54.3
2026-01-29,quickplay,Americas,junkertown,All,자리야,TANK,4.9,47.7
2026-01-29,quickplay,Americas,junkertown,All,정커퀸,TANK,6.9,54.3
2026-01-29,quickplay,Americas,junkertown,All,정크랫,DAMAGE,12.8,51.3
2026-01-29,quickplay,Americas,junkertown,All,젠야타,SUPPORT,14.8,56.2
2026-01-29,quickplay,Americas,junkertown,All,주노,SUPPORT,20.5,50.1
2026-01-29,quickplay,Americas,junkertown,All,캐서디,DAMAGE,16.0,47.7
2026-01-29,quickplay,Americas,junkertown,All,키리코,SUPPORT,20.9,47.0
2026-01-29,quickplay,Americas,junkertown,All,토르비욘,DAMAGE,5.6,55.9
2026-01-29,quickplay,Americas,junkertown,All,트레이서,DAMAGE,3.5,46.3
2026-01-29,quickplay,Americas,junkertown,All,파라,DAMAGE,4.1,48.5
2026-01-29,quickplay,Americas,junkertown,All,프레야,DAMAGE,7.5,45.5
2026-01-29,quickplay,Americas,junkertown,All,한조,DAMAGE,11.3,49.4
2026-01-29,quickplay,Americas,junkertown,All,해저드,TANK,3.1,47.7
2026-01-29,quickplay,Americas,havana,All,D.Va,TANK,10.8,46.8
2026-01-29,quickplay,Americas,havana,All,겐지,DAMAGE,9.9,50.6
2026-01-29,quickplay,Americas,havana,All,둠피스트,TANK,8.6,49.6
2026-01-29,quickplay,Americas,havana,All,라마트라,TANK,10.4,50.4
2026-01-29,quickplay,Americas,havana,All,라이프위버,SUPPORT,13.9,48.5
2026-01-29,quickplay,Americas,havana,All,라인하르트,TANK,13.2,53.7
2026-01-29,quickplay,Americas,havana,All,레킹볼,TANK,3.2,51.2
2026-01-29,quickplay,Americas,havana,All,로드호그,TANK,6.3,43.9
2026-01-29,quickplay,Americas,havana,All,루시우,SUPPORT,7.7,51.0
2026-01-29,quickplay,Americas,havana,All,리퍼,DAMAGE,8.4,51.0
2026-01-29,quickplay,Americas,havana,All,마우가,TANK,5.4,49.4
2026-01-29,quickplay,Americas,havana,All,메르시,SUPPORT,30.6,48.9
2026-01-29,quickplay,Americas,havana,All,메이,DAMAGE,7.5,54.3
2026-01-29,quickplay,Americas,havana,All,모이라,SUPPORT,20.3,47.5
2026-01-29,quickplay,Americas,havana,All,바스티온,DAMAGE,17.4,50.5
2026-01-29,quickplay,Americas,havana,All,바티스트,SUPPORT,8.0,46.8
2026-01-29,quickplay,Americas,havana,All,벤데타,DAMAGE,12.2,53.8
2026-01-29,quickplay,Americas,havana,All,벤처,DAMAGE,3.3,51.7
2026-01-29,quickplay,Americas,havana,All,브리기테,SUPPORT,5.3,53.3
2026-01-29,quickplay,Americas,havana,All,소전,DAMAGE,11.2,45.0
2026-01-29,quickplay,Americas,havana,All,솔저: 76,DAMAGE,15.9,50.1
2026-01-29,quickplay,Americas,havana,All,솜브라,DAMAGE,7.2,47.1
2026-01-29,quickplay,Americas,havana,All,시그마,TANK,13.9,55.4
2026-01-29,quickplay,Americas,havana,All,시메트라,DAMAGE,3.1,52.6
2026-01-29,quickplay,Americas,havana,All,아나,SUPPORT,35.9,48.9
2026-01-29,quickplay,Americas,havana,All,애쉬,DAMAGE,20.9,53.0
2026-01-29,quickplay,Americas,havana,All,에코,DAMAGE,6.3,48.9
2026-01-29,quickplay,Americas,havana,All,오리사,TANK,11.2,46.0
2026-01-29,quickplay,Americas,havana,All,우양,SUPPORT,10.1,52.0
2026-01-29,quickplay,Americas,havana,All,위도우메이커,DAMAGE,16.6,47.5
2026-01-29,quickplay,Americas,havana,All,윈스턴,TANK,3.3,49.2
2026-01-29,quickplay,Americas,havana,All,일리아리,SUPPORT,11.7,54.8
2026-01-29,quickplay,Americas,havana,All,자리야,TANK,5.1,47.4
2026-01-29,quickplay,Americas,havana,All,정커퀸,TANK,5.7,54.2
2026-01-29,quickplay,Americas,havana,All,정크랫,DAMAGE,11.7,50.0
2026-01-29,quickplay,Americas,havana,All,젠야타,SUPPORT,15.4,57.6
2026-01-29,quickplay,Americas,havana,All,주노,SUPPORT,20.2,50.2
2026-01-29,quickplay,Americas,havana,All,캐서디,DAMAGE,15.3,47.7
2026-01-29,quickplay,Americas,havana,All,키리코,SUPPORT,20.8,46.0
2026-01-29,quickplay,Americas,havana,All,토르비욘,DAMAGE,5.8,56.3
2026-01-29,quickplay,Americas,havana,All,트레이서,DAMAGE,3.2,46.0
2026-01-29,quickplay,Americas,havana,All,파라,DAMAGE,4.0,48.5
2026-01-29,quickplay,Americas,havana,All,프레야,DAMAGE,7.5,44.9
2026-01-29,quickplay,Americas,havana,All,한조,DAMAGE,12.7,50.0
2026-01-29,quickplay,Americas,havana,All,해저드,TANK,2.8,47.2
2026-01-29,quickplay,Americas,new-junk-city,All,D.Va,TANK,11.1,49.7
2026-01-29,quickplay,Americas,new-junk-city,All,겐지,DAMAGE,11.8,50.4
2026-01-29,quickplay,Americas,new-junk-city,All,둠피스트,TANK,10.0,50.3
2026-01-29,quickplay,Americas,new-junk-city,All,라마트라,TANK,8.9,49.1
2026-01-29,quickplay,Americas,new-junk-city,All,라이프위버,SUPPORT,11.7,48.2
2026-01-29,quickplay,Americas,new-junk-city,All,라인하르트,TANK,13.1,51.4
2026-01-29,quickplay,Americas,new-junk-city,All,레킹볼,TANK,3.7,50.8
2026-01-29,quickplay,Americas,new-junk-city,All,로드호그,TANK,7.1,46.1
2026-01-29,quickplay,Americas,new-junk-city,All,루시우,SUPPORT,12.6,53.9
2026-01-29,quickplay,Americas,new-junk-city,All,리퍼,DAMAGE,12.2,54.5
2026-01-29,quickplay,Americas,new-junk-city,All,마우가,TANK,5.8,51.6
2026-01-29,quickplay,Americas,new-junk-city,All,메르시,SUPPORT,28.5,50.7
2026-01-29,quickplay,Americas,new-junk-city,All,메이,DAMAGE,8.3,52.3
2026-01-29,quickplay,Americas,new-junk-city,All,모이라,SUPPORT,29.2,49.7
2026-01-29,quickplay,Americas,new-junk-city,All,바스티온,DAMAGE,16.0,48.5
2026-01-29,quickplay,Americas,new-junk-city,All,바티스트,SUPPORT,7.6,46.7
2026-01-29,quickplay,Americas,new-junk-city,All,벤데타,DAMAGE,17.1,55.0
2026-01-29,quickplay,Americas,new-junk-city,All,벤처,DAMAGE,5.3,51.6
2026-01-29,quickplay,Americas,new-junk-city,All,브리기테,SUPPORT,8.8,55.0
2026-01-29,quickplay,Americas,new-junk-city,All,소전,DAMAGE,11.8,44.5
2026-01-29,quickplay,Americas,new-junk-city,All,솔저: 76,DAMAGE,16.9,49.8
2026-01-29,quickplay,Americas,new-junk-city,All,솜브라,DAMAGE,9.2,48.0
2026-01-29,quickplay,Americas,new-junk-city,All,시그마,TANK,7.4,49.7
2026-01-29,quickplay,Americas,new-junk-city,All,시메트라,DAMAGE,3.6,55.3
2026-01-29,quickplay,Americas,new-junk-city,All,아나,SUPPORT,23.3,45.9
2026-01-29,quickplay,Americas,new-junk-city,All,애쉬,DAMAGE,12.0,49.8
2026-01-29,quickplay,Americas,new-junk-city,All,에코,DAMAGE,7.2,50.8
2026-01-29,quickplay,Americas,new-junk-city,All,오리사,TANK,10.6,45.2
2026-01-29,quickplay,Americas,new-junk-city,All,우양,SUPPORT,11.0,50.1
2026-01-29,quickplay,Americas,new-junk-city,All,위도우메이커,DAMAGE,3.5,42.3
2026-01-29,quickplay,Americas,new-junk-city,All,윈스턴,TANK,3.3,50.2
2026-01-29,quickplay,Americas,new-junk-city,All,일리아리,SUPPORT,8.5,54.1
2026-01-29,quickplay,Americas,new-junk-city,All,자리야,TANK,5.6,48.4
2026-01-29,quickplay,Americas,new-junk-city,All,정커퀸,TANK,9.7,56.7
2026-01-29,quickplay,Americas,new-junk-city,All,정크랫,DAMAGE,14.2,50.6
2026-01-29,quickplay,Americas,new-junk-city,All,젠야타,SUPPORT,12.9,54.0
2026-01-29,quickplay,Americas,new-junk-city,All,주노,SUPPORT,22.6,50.1
2026-01-29,quickplay,Americas,new-junk-city,All,캐서디,DAMAGE,19.6,47.8
2026-01-29,quickplay,Americas,new-junk-city,All,키리코,SUPPORT,23.3,46.8
2026-01-29,quickplay,Americas,new-junk-city,All,토르비욘,DAMAGE,5.0,56.6
2026-01-29,quickplay,Americas,new-junk-city,All,트레이서,DAMAGE,6.1,48.2
2026-01-29,quickplay,Americas,new-junk-city,All,파라,DAMAGE,4.3,50.5
2026-01-29,quickplay,Americas,new-junk-city,All,프레야,DAMAGE,6.5,45.5
2026-01-29,quickplay,Americas,new-junk-city,All,한조,DAMAGE,9.1,47.9
2026-01-29,quickplay,Americas,new-junk-city,All,해저드,TANK,3.8,51.0
2026-01-29,quickplay,Americas,suravasa,All,D.Va,TANK,10.8,50.2
2026-01-29,quickplay,Americas,suravasa,All,겐지,DAMAGE,12.5,49.9
2026-01-29,quickplay,Americas,suravasa,All,둠피스트,TANK,10.9,51.0
2026-01-29,quickplay,Americas,suravasa,All,라마트라,TANK,8.7,49.2
2026-01-29,quickplay,Americas,suravasa,All,라이프위버,SUPPORT,12.5,46.8
2026-01-29,quickplay,Americas,suravasa,All,라인하르트,TANK,13.1,54.8
2026-01-29,quickplay,Americas,suravasa,All,레킹볼,TANK,4.2,50.5
2026-01-29,quickplay,Americas,suravasa,All,로드호그,TANK,7.0,44.0
2026-01-29,quickplay,Americas,suravasa,All,루시우,SUPPORT,12.6,55.0
2026-01-29,quickplay,Americas,suravasa,All,리퍼,DAMAGE,11.7,52.9
2026-01-29,quickplay,Americas,suravasa,All,마우가,TANK,5.6,52.5
2026-01-29,quickplay,Americas,suravasa,All,메르시,SUPPORT,29.0,49.9
2026-01-29,quickplay,Americas,suravasa,All,메이,DAMAGE,8.0,52.1
2026-01-29,quickplay,Americas,suravasa,All,모이라,SUPPORT,27.1,49.8
2026-01-29,quickplay,Americas,suravasa,All,바스티온,DAMAGE,15.3,49.1
2026-01-29,quickplay,Americas,suravasa,All,바티스트,SUPPORT,7.7,46.6
2026-01-29,quickplay,Americas,suravasa,All,벤데타,DAMAGE,17.4,56.0
2026-01-29,quickplay,Americas,suravasa,All,벤처,DAMAGE,5.2,53.7
2026-01-29,quickplay,Americas,suravasa,All,브리기테,SUPPORT,8.8,53.6
2026-01-29,quickplay,Americas,suravasa,All,소전,DAMAGE,12.0,44.9
2026-01-29,quickplay,Americas,suravasa,All,솔저: 76,DAMAGE,16.4,48.2
2026-01-29,quickplay,Americas,suravasa,All,솜브라,DAMAGE,9.2,49.3
2026-01-29,quickplay,Americas,suravasa,All,시그마,TANK,7.5,50.5
2026-01-29,quickplay,Americas,suravasa,All,시메트라,DAMAGE,4.3,57.7
2026-01-29,quickplay,Americas,suravasa,All,아나,SUPPORT,24.4,45.9
