date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-01-29,quickplay,Americas,kings-row,All,주노,SUPPORT,19.6,50.9
2026-01-29,quickplay,Americas,kings-row,All,캐서디,DAMAGE,15.2,46.1
2026-01-29,quickplay,Americas,kings-row,All,키리코,SUPPORT,20.5,46.4
2026-01-29,quickplay,Americas,kings-row,All,토르비욘,DAMAGE,5.5,53.6
2026-01-29,quickplay,Americas,kings-row,All,트레이서,DAMAGE,3.2,45.1
2026-01-29,quickplay,Americas,kings-row,All,파라,DAMAGE,4.8,52.3
2026-01-29,quickplay,Americas,kings-row,All,프레야,DAMAGE,7.1,44.4
2026-01-29,quickplay,Americas,kings-row,All,한조,DAMAGE,12.6,50.7
2026-01-29,quickplay,Americas,kings-row,All,해저드,TANK,2.8,48.0
2026-01-29,quickplay,Americas,paraiso,All,D.Va,TANK,12.0,48.8
2026-01-29,quickplay,Americas,paraiso,All,겐지,DAMAGE,11.0,49.6
2026-01-29,quickplay,Americas,paraiso,All,둠피스트,TANK,9.2,48.9
2026-01-29,quickplay,Americas,paraiso,All,라마트라,TANK,9.7,50.2
2026-01-29,quickplay,Americas,paraiso,All,라이프위버,SUPPORT,13.5,47.8
2026-01-29,quickplay,Americas,paraiso,All,라인하르트,TANK,12.7,54.4
2026-01-29,quickplay,Americas,paraiso,All,레킹볼,TANK,3.1,48.0
2026-01-29,quickplay,Americas,paraiso,All,로드호그,TANK,6.7,43.3
2026-01-29,quickplay,Americas,paraiso,All,루시우,SUPPORT,9.6,51.1
2026-01-29,quickplay,Americas,paraiso,All,리퍼,DAMAGE,9.4,52.8
2026-01-29,quickplay,Americas,paraiso,All,마우가,TANK,5.3,49.7
2026-01-29,quickplay,Americas,paraiso,All,메르시,SUPPORT,30.8,49.2
2026-01-29,quickplay,Americas,paraiso,All,메이,DAMAGE,7.7,53.5
2026-01-29,quickplay,Americas,paraiso,All,모이라,SUPPORT,22.0,48.9
2026-01-29,quickplay,Americas,paraiso,All,바스티온,DAMAGE,17.1,49.9
2026-01-29,quickplay,Americas,paraiso,All,바티스트,SUPPORT,8.5,48.2
2026-01-29,quickplay,Americas,paraiso,All,벤데타,DAMAGE,13.8,54.2
2026-01-29,quickplay,Americas,paraiso,All,벤처,DAMAGE,3.8,52.4
2026-01-29,quickplay,Americas,paraiso,All,브리기테,SUPPORT,6.2,53.6
2026-01-29,quickplay,Americas,paraiso,All,소전,DAMAGE,11.0,44.8
2026-01-29,quickplay,Americas,paraiso,All,솔저: 76,DAMAGE,15.6,49.9
2026-01-29,quickplay,Americas,paraiso,All,솜브라,DAMAGE,7.3,47.7
2026-01-29,quickplay,Americas,paraiso,All,시그마,TANK,11.6,55.0
2026-01-29,quickplay,Americas,paraiso,All,시메트라,DAMAGE,4.1,53.8
2026-01-29,quickplay,Americas,paraiso,All,아나,SUPPORT,30.5,48.2
2026-01-29,quickplay,Americas,paraiso,All,애쉬,DAMAGE,19.0,52.5
2026-01-29,quickplay,Americas,paraiso,All,에코,DAMAGE,7.6,50.2
2026-01-29,quickplay,Americas,paraiso,All,오리사,TANK,11.1,46.5
2026-01-29,quickplay,Americas,paraiso,All,우양,SUPPORT,10.7,50.5
2026-01-29,quickplay,Americas,paraiso,All,위도우메이커,DAMAGE,8.7,44.1
2026-01-29,quickplay,Americas,paraiso,All,윈스턴,TANK,3.9,50.5
2026-01-29,quickplay,Americas,paraiso,All,일리아리,SUPPORT,12.1,54.6
2026-01-29,quickplay,Americas,paraiso,All,자리야,TANK,5.0,47.7
2026-01-29,quickplay,Americas,paraiso,All,정커퀸,TANK,6.1,54.1
2026-01-29,quickplay,Americas,paraiso,All,정크랫,DAMAGE,13.6,51.6
2026-01-29,quickplay,Americas,paraiso,All,젠야타,SUPPORT,14.2,56.1
2026-01-29,quickplay,Americas,paraiso,All,주노,SUPPORT,21.1,51.0
2026-01-29,quickplay,Americas,paraiso,All,캐서디,DAMAGE,16.5,46.6
2026-01-29,quickplay,Americas,paraiso,All,키리코,SUPPORT,20.8,46.2
2026-01-29,quickplay,Americas,paraiso,All,토르비욘,DAMAGE,5.8,56.1
2026-01-29,quickplay,Americas,paraiso,All,트레이서,DAMAGE,3.5,45.5
2026-01-29,quickplay,Americas,paraiso,All,파라,DAMAGE,4.9,50.8
2026-01-29,quickplay,Americas,paraiso,All,프레야,DAMAGE,7.7,45.1
2026-01-29,quickplay,Americas,paraiso,All,한조,DAMAGE,11.9,49.7
2026-01-29,quickplay,Americas,paraiso,All,해저드,TANK,3.5,47.2
2026-01-29,quickplay,Americas,hollywood,All,D.Va,TANK,11.1,48.3
2026-01-29,quickplay,Americas,hollywood,All,겐지,DAMAGE,10.9,51.1
2026-01-29,quickplay,Americas,hollywood,All,둠피스트,TANK,9.3,48.7
2026-01-29,quickplay,Americas,hollywood,All,라마트라,TANK,9.8,50.5
2026-01-29,quickplay,Americas,hollywood,All,라이프위버,SUPPORT,13.6,47.8
2026-01-29,quickplay,Americas,hollywood,All,라인하르트,TANK,13.7,53.5
2026-01-29,quickplay,Americas,hollywood,All,레킹볼,TANK,3.2,49.7
2026-01-29,quickplay,Americas,hollywood,All,로드호그,TANK,6.7,43.6
2026-01-29,quickplay,Americas,hollywood,All,루시우,SUPPORT,8.0,50.6
2026-01-29,quickplay,Americas,hollywood,All,리퍼,DAMAGE,8.9,53.1
2026-01-29,quickplay,Americas,hollywood,All,마우가,TANK,5.1,49.1
2026-01-29,quickplay,Americas,hollywood,All,메르시,SUPPORT,31.1,49.9
2026-01-29,quickplay,Americas,hollywood,All,메이,DAMAGE,7.6,54.3
2026-01-29,quickplay,Americas,hollywood,All,모이라,SUPPORT,21.4,48.7
2026-01-29,quickplay,Americas,hollywood,All,바스티온,DAMAGE,17.0,48.8
2026-01-29,quickplay,Americas,hollywood,All,바티스트,SUPPORT,8.6,46.7
2026-01-29,quickplay,Americas,hollywood,All,벤데타,DAMAGE,13.3,55.5
2026-01-29,quickplay,Americas,hollywood,All,벤처,DAMAGE,3.7,52.0
2026-01-29,quickplay,Americas,hollywood,All,브리기테,SUPPORT,6.0,53.5
2026-01-29,quickplay,Americas,hollywood,All,소전,DAMAGE,11.0,44.5
2026-01-29,quickplay,Americas,hollywood,All,솔저: 76,DAMAGE,15.2,48.4
2026-01-29,quickplay,Americas,hollywood,All,솜브라,DAMAGE,6.9,48.5
2026-01-29,quickplay,Americas,hollywood,All,시그마,TANK,12.2,54.9
2026-01-29,quickplay,Americas,hollywood,All,시메트라,DAMAGE,4.1,53.2
2026-01-29,quickplay,Americas,hollywood,All,아나,SUPPORT,33.1,48.0
2026-01-29,quickplay,Americas,hollywood,All,애쉬,DAMAGE,19.5,51.7
2026-01-29,quickplay,Americas,hollywood,All,에코,DAMAGE,7.1,50.3
2026-01-29,quickplay,Americas,hollywood,All,오리사,TANK,10.8,45.7
2026-01-29,quickplay,Americas,hollywood,All,우양,SUPPORT,10.4,51.8
2026-01-29,quickplay,Americas,hollywood,All,위도우메이커,DAMAGE,10.6,45.0
2026-01-29,quickplay,Americas,hollywood,All,윈스턴,TANK,3.5,50.0
2026-01-29,quickplay,Americas,hollywood,All,일리아리,SUPPORT,12.2,54.8
2026-01-29,quickplay,Americas,hollywood,All,자리야,TANK,5.5,49.2
2026-01-29,quickplay,Americas,hollywood,All,정커퀸,TANK,5.9,54.8
2026-01-29,quickplay,Americas,hollywood,All,정크랫,DAMAGE,14.1,52.5
2026-01-29,quickplay,Americas,hollywood,All,젠야타,SUPPORT,14.6,56.7
2026-01-29,quickplay,Americas,hollywood,All,주노,SUPPORT,20.6,50.5
2026-01-29,quickplay,Americas,hollywood,All,캐서디,DAMAGE,16.2,46.7
2026-01-29,quickplay,Americas,hollywood,All,키리코,SUPPORT,20.3,45.9
2026-01-29,quickplay,Americas,hollywood,All,토르비욘,DAMAGE,5.9,55.4
2026-01-29,quickplay,Americas,hollywood,All,트레이서,DAMAGE,3.4,46.0
2026-01-29,quickplay,Americas,hollywood,All,파라,DAMAGE,4.8,49.9
2026-01-29,quickplay,Americas,hollywood,All,프레야,DAMAGE,7.4,45.4
2026-01-29,quickplay,Americas,hollywood,All,한조,DAMAGE,12.3,49.8
2026-01-29,quickplay,Americas,hollywood,All,해저드,TANK,3.2,48.0
2026-01-29,quickplay,Americas,new-queen-street,All,D.Va,TANK,11.7,48.8
2026-01-29,quickplay,Americas,new-queen-street,All,겐지,DAMAGE,12.0,50.2
2026-01-29,quickplay,Americas,new-queen-street,All,둠피스트,TANK,10.3,48.8
2026-01-29,quickplay,Americas,new-queen-street,All,라마트라,TANK,8.7,49.9
2026-01-29,quickplay,Americas,new-queen-street,All,라이프위버,SUPPORT,13.2,46.9
2026-01-29,quickplay,Americas,new-queen-street,All,라인하르트,TANK,13.4,56.0
2026-01-29,quickplay,Americas,new-queen-street,All,레킹볼,TANK,4.4,49.5
2026-01-29,quickplay,Americas,new-queen-street,All,로드호그,TANK,6.9,43.7
2026-01-29,quickplay,Americas,new-queen-street,All,루시우,SUPPORT,10.2,51.5
2026-01-29,quickplay,Americas,new-queen-street,All,리퍼,DAMAGE,9.8,53.4
2026-01-29,quickplay,Americas,new-queen-street,All,마우가,TANK,5.6,49.5
2026-01-29,quickplay,Americas,new-queen-street,All,메르시,SUPPORT,30.8,50.6
2026-01-29,quickplay,Americas,new-queen-street,All,메이,DAMAGE,7.2,52.7
2026-01-29,quickplay,Americas,new-queen-street,All,모이라,SUPPORT,23.8,50.2
2026-01-29,quickplay,Americas,new-queen-street,All,바스티온,DAMAGE,15.9,50.0
2026-01-29,quickplay,Americas,new-queen-street,All,바티스트,SUPPORT,7.5,47.1
2026-01-29,quickplay,Americas,new-queen-street,All,벤데타,DAMAGE,15.8,54.4
2026-01-29,quickplay,Americas,new-queen-street,All,벤처,DAMAGE,4.2,52.2
2026-01-29,quickplay,Americas,new-queen-street,All,브리기테,SUPPORT,7.5,52.0
2026-01-29,quickplay,Americas,new-queen-street,All,소전,DAMAGE,11.7,46.2
2026-01-29,quickplay,Americas,new-queen-street,All,솔저: 76,DAMAGE,18.2,51.5
2026-01-29,quickplay,Americas,new-queen-street,All,솜브라,DAMAGE,9.2,50.8
2026-01-29,quickplay,Americas,new-queen-street,All,시그마,TANK,8.4,52.1
2026-01-29,quickplay,Americas,new-queen-street,All,시메트라,DAMAGE,2.6,51.8
2026-01-29,quickplay,Americas,new-queen-street,All,아나,SUPPORT,28.1,46.8
2026-01-29,quickplay,Americas,new-queen-street,All,애쉬,DAMAGE,16.1,50.7
2026-01-29,quickplay,Americas,new-queen-street,All,에코,DAMAGE,7.5,49.9
2026-01-29,quickplay,Americas,new-queen-street,All,오리사,TANK,10.3,45.0
2026-01-29,quickplay,Americas,new-queen-street,All,우양,SUPPORT,11.0,51.8
2026-01-29,quickplay,Americas,new-queen-street,All,위도우메이커,DAMAGE,7.3,43.9
2026-01-29,quickplay,Americas,new-queen-street,All,윈스턴,TANK,3.7,50.3
2026-01-29,quickplay,Americas,new-queen-street,All,일리아리,SUPPORT,8.9,54.4
2026-01-29,quickplay,Americas,new-queen-street,All,자리야,TANK,5.2,47.9
2026-01-29,quickplay,Americas,new-queen-street,All,정커퀸,TANK,7.9,56.5
2026-01-29,quickplay,Americas,new-queen-street,All,정크랫,DAMAGE,10.7,48.2
2026-01-29,quickplay,Americas,new-queen-street,All,젠야타,SUPPORT,13.5,55.7
2026-01-29,quickplay,Americas,new-queen-street,All,주노,SUPPORT,23.2,50.8
2026-01-29,quickplay,Americas,new-queen-street,All,캐서디,DAMAGE,18.9,48.0
2026-01-29,quickplay,Americas,new-queen-street,All,키리코,SUPPORT,22.2,46.7
2026-01-29,quickplay,Americas,new-queen-street,All,토르비욘,DAMAGE,4.8,55.6
2026-01-29,quickplay,Americas,new-queen-street,All,트레이서,DAMAGE,6.1,48.6
2026-01-29,quickplay,Americas,new-queen-street,All,파라,DAMAGE,4.6,49.0
2026-01-29,quickplay,Americas,new-queen-street,All,프레야,DAMAGE,7.3,44.4
2026-01-29,quickplay,Americas,new-queen-street,All,한조,DAMAGE,10.2,49.1
2026-01-29,quickplay,Americas,new-queen-street,All,해저드,TANK,3.6,47.5
2026-01-29,quickplay,Americas,runasapi,All,D.Va,TANK,11.4,49.2
2026-01-29,quickplay,Americas,runasapi,All,겐지,DAMAGE,11.6,49.4
2026-01-29,quickplay,Americas,runasapi,All,둠피스트,TANK,10.2,48.0
2026-01-29,quickplay,Americas,runasapi,All,라마트라,TANK,8.9,49.9
2026-01-29,quickplay,Americas,runasapi,All,라이프위버,SUPPORT,13.3,46.8
2026-01-29,quickplay,Americas,runasapi,All,라인하르트,TANK,13.3,56.3
2026-01-29,quickplay,Americas,runasapi,All,레킹볼,TANK,4.3,50.3
2026-01-29,quickplay,Americas,runasapi,All,로드호그,TANK,6.7,43.6
2026-01-29,quickplay,Americas,runasapi,All,루시우,SUPPORT,10.4,52.7
2026-01-29,quickplay,Americas,runasapi,All,리퍼,DAMAGE,9.8,54.6
2026-01-29,quickplay,Americas,runasapi,All,마우가,TANK,5.9,49.4
2026-01-29,quickplay,Americas,runasapi,All,메르시,SUPPORT,30.6,51.2
2026-01-29,quickplay,Americas,runasapi,All,메이,DAMAGE,7.4,52.6
2026-01-29,quickplay,Americas,runasapi,All,모이라,SUPPORT,23.7,49.4
2026-01-29,quickplay,Americas,runasapi,All,바스티온,DAMAGE,16.4,50.2
2026-01-29,quickplay,Americas,runasapi,All,바티스트,SUPPORT,7.3,46.8
2026-01-29,quickplay,Americas,runasapi,All,벤데타,DAMAGE,16.1,55.2
2026-01-29,quickplay,Americas,runasapi,All,벤처,DAMAGE,4.4,52.9
2026-01-29,quickplay,Americas,runasapi,All,브리기테,SUPPORT,7.4,52.4
2026-01-29,quickplay,Americas,runasapi,All,소전,DAMAGE,11.8,45.4
2026-01-29,quickplay,Americas,runasapi,All,솔저: 76,DAMAGE,17.6,51.2
2026-01-29,quickplay,Americas,runasapi,All,솜브라,DAMAGE,9.3,50.8
2026-01-29,quickplay,Americas,runasapi,All,시그마,TANK,8.5,52.9
2026-01-29,quickplay,Americas,runasapi,All,시메트라,DAMAGE,2.8,51.0
2026-01-29,quickplay,Americas,runasapi,All,아나,SUPPORT,27.3,46.3
2026-01-29,quickplay,Americas,runasapi,All,애쉬,DAMAGE,15.8,49.9
2026-01-29,quickplay,Americas,runasapi,All,에코,DAMAGE,7.6,49.1
2026-01-29,quickplay,Americas,runasapi,All,오리사,TANK,10.6,45.1
2026-01-29,quickplay,Americas,runasapi,All,우양,SUPPORT,11.1,52.4
2026-01-29,quickplay,Americas,runasapi,All,위도우메이커,DAMAGE,6.4,42.1
2026-01-29,quickplay,Americas,runasapi,All,윈스턴,TANK,3.7,49.9
2026-01-29,quickplay,Americas,runasapi,All,일리아리,SUPPORT,9.8,54.1
2026-01-29,quickplay,Americas,runasapi,All,자리야,TANK,5.2,47.7
2026-01-29,quickplay,Americas,runasapi,All,정커퀸,TANK,7.7,56.1
2026-01-29,quickplay,Americas,runasapi,All,정크랫,DAMAGE,11.3,49.1
2026-01-29,quickplay,Americas,runasapi,All,젠야타,SUPPORT,13.5,55.3
2026-01-29,quickplay,Americas,runasapi,All,주노,SUPPORT,23.9,51.2
2026-01-29,quickplay,Americas,runasapi,All,캐서디,DAMAGE,18.8,49.0
2026-01-29,quickplay,Americas,runasapi,All,키리코,SUPPORT,21.6,45.9
2026-01-29,quickplay,Americas,runasapi,All,토르비욘,DAMAGE,4.9,53.6
2026-01-29,quickplay,Americas,runasapi,All,트레이서,DAMAGE,5.8,48.4
2026-01-29,quickplay,Americas,runasapi,All,파라,DAMAGE,4.9,48.9
2026-01-29,quickplay,Americas,runasapi,All,프레야,DAMAGE,7.6,44.3
2026-01-29,quickplay,Americas,runasapi,All,한조,DAMAGE,10.0,50.0
2026-01-29,quickplay,Americas,runasapi,All,해저드,TANK,3.6,47.2
2026-01-29,quickplay,Americas,esperanca,All,D.Va,TANK,11.6,49.6
2026-01-29,quickplay,Americas,esperanca,All,겐지,DAMAGE,12.1,50.4
2026-01-29,quickplay,Americas,esperanca,All,둠피스트,TANK,10.6,49.6
2026-01-29,quickplay,Americas,esperanca,All,라마트라,TANK,8.8,49.4
2026-01-29,quickplay,Americas,esperanca,All,라이프위버,SUPPORT,13.5,46.9
2026-01-29,quickplay,Americas,esperanca,All,라인하르트,TANK,13.4,56.3
2026-01-29,quickplay,Americas,esperanca,All,레킹볼,TANK,4.3,49.3
2026-01-29,quickplay,Americas,esperanca,All,로드호그,TANK,6.6,43.1
2026-01-29,quickplay,Americas,esperanca,All,루시우,SUPPORT,10.7,52.6
2026-01-29,quickplay,Americas,esperanca,All,리퍼,DAMAGE,9.8,53.2
2026-01-29,quickplay,Americas,esperanca,All,마우가,TANK,5.7,49.7
2026-01-29,quickplay,Americas,esperanca,All,메르시,SUPPORT,30.9,51.1
2026-01-29,quickplay,Americas,esperanca,All,메이,DAMAGE,7.2,53.1
2026-01-29,quickplay,Americas,esperanca,All,모이라,SUPPORT,23.6,50.1
2026-01-29,quickplay,Americas,esperanca,All,바스티온,DAMAGE,16.1,50.3
2026-01-29,quickplay,Americas,esperanca,All,바티스트,SUPPORT,7.5,47.0
2026-01-29,quickplay,Americas,esperanca,All,벤데타,DAMAGE,16.0,54.5
2026-01-29,quickplay,Americas,esperanca,All,벤처,DAMAGE,4.2,51.7
2026-01-29,quickplay,Americas,esperanca,All,브리기테,SUPPORT,7.3,51.9
2026-01-29,quickplay,Americas,esperanca,All,소전,DAMAGE,11.4,44.9
2026-01-29,quickplay,Americas,esperanca,All,솔저: 76,DAMAGE,17.6,51.3
2026-01-29,quickplay,Americas,esperanca,All,솜브라,DAMAGE,9.2,50.4
2026-01-29,quickplay,Americas,esperanca,All,시그마,TANK,8.6,52.7
2026-01-29,quickplay,Americas,esperanca,All,시메트라,DAMAGE,2.7,51.8
2026-01-29,quickplay,Americas,esperanca,All,아나,SUPPORT,27.7,47.5
2026-01-29,quickplay,Americas,esperanca,All,애쉬,DAMAGE,16.4,49.8
2026-01-29,quickplay,Americas,esperanca,All,에코,DAMAGE,7.8,50.0
2026-01-29,quickplay,Americas,esperanca,All,오리사,TANK,10.4,45.0
2026-01-29,quickplay,Americas,esperanca,All,우양,SUPPORT,10.9,50.8
2026-01-29,quickplay,Americas,esperanca,All,위도우메이커,DAMAGE,7.1,44.8
2026-01-29,quickplay,Americas,esperanca,All,윈스턴,TANK,4.0,50.7
2026-01-29,quickplay,Americas,esperanca,All,일리아리,SUPPORT,9.0,52.9
2026-01-29,quickplay,Americas,esperanca,All,자리야,TANK,4.9,46.1
2026-01-29,quickplay,Americas,esperanca,All,정커퀸,TANK,7.6,55.6
2026-01-29,quickplay,Americas,esperanca,All,정크랫,DAMAGE,11.0,50.0
2026-01-29,quickplay,Americas,esperanca,All,젠야타,SUPPORT,13.2,54.7
2026-01-29,quickplay,Americas,esperanca,All,주노,SUPPORT,23.4,51.1
2026-01-29,quickplay,Americas,esperanca,All,캐서디,DAMAGE,18.5,47.6
2026-01-29,quickplay,Americas,esperanca,All,키리코,SUPPORT,22.1,46.5
2026-01-29,quickplay,Americas,esperanca,All,토르비욘,DAMAGE,4.8,55.2
2026-01-29,quickplay,Americas,esperanca,All,트레이서,DAMAGE,5.7,47.8
2026-01-29,quickplay,Americas,esperanca,All,파라,DAMAGE,4.7,50.6
2026-01-29,quickplay,Americas,esperanca,All,프레야,DAMAGE,7.5,44.9
2026-01-29,quickplay,Americas,esperanca,All,한조,DAMAGE,10.3,49.2
2026-01-29,quickplay,Americas,esperanca,All,해저드,TANK,3.6,47.2
2026-01-29,quickplay,Americas,colosseo,All,D.Va,TANK,10.8,47.2
2026-01-29,quickplay,Americas,colosseo,All,겐지,DAMAGE,11.7,51.8
2026-01-29,quickplay,Americas,colosseo,All,둠피스트,TANK,10.7,51.0
2026-01-29,quickplay,Americas,colosseo,All,라마트라,TANK,9.2,49.6
2026-01-29,quickplay,Americas,colosseo,All,라이프위버,SUPPORT,13.3,47.6
2026-01-29,quickplay,Americas,colosseo,All,라인하르트,TANK,13.8,56.0
2026-01-29,quickplay,Americas,colosseo,All,레킹볼,TANK,4.5,51.4
2026-01-29,quickplay,Americas,colosseo,All,로드호그,TANK,6.5,43.7
2026-01-29,quickplay,Americas,colosseo,All,루시우,SUPPORT,10.5,55.2
2026-01-29,quickplay,Americas,colosseo,All,리퍼,DAMAGE,9.2,53.4
2026-01-29,quickplay,Americas,colosseo,All,마우가,TANK,5.4,49.4
2026-01-29,quickplay,Americas,colosseo,All,메르시,SUPPORT,30.6,50.8
2026-01-29,quickplay,Americas,colosseo,All,메이,DAMAGE,7.2,52.7
2026-01-29,quickplay,Americas,colosseo,All,모이라,SUPPORT,22.4,48.6
2026-01-29,quickplay,Americas,colosseo,All,바스티온,DAMAGE,15.9,48.4
2026-01-29,quickplay,Americas,colosseo,All,바티스트,SUPPORT,7.3,46.1
2026-01-29,quickplay,Americas,colosseo,All,벤데타,DAMAGE,15.7,56.6
2026-01-29,quickplay,Americas,colosseo,All,벤처,DAMAGE,3.9,53.3
2026-01-29,quickplay,Americas,colosseo,All,브리기테,SUPPORT,6.8,52.9
2026-01-29,quickplay,Americas,colosseo,All,소전,DAMAGE,11.3,46.1
2026-01-29,quickplay,Americas,colosseo,All,솔저: 76,DAMAGE,16.5,49.5
2026-01-29,quickplay,Americas,colosseo,All,솜브라,DAMAGE,8.7,50.8
2026-01-29,quickplay,Americas,colosseo,All,시그마,TANK,9.0,52.2
2026-01-29,quickplay,Americas,colosseo,All,시메트라,DAMAGE,2.6,49.8
2026-01-29,quickplay,Americas,colosseo,All,아나,SUPPORT,32.3,47.3
2026-01-29,quickplay,Americas,colosseo,All,애쉬,DAMAGE,17.7,49.1
2026-01-29,quickplay,Americas,colosseo,All,에코,DAMAGE,7.1,50.6
2026-01-29,quickplay,Americas,colosseo,All,오리사,TANK,10.4,44.1
2026-01-29,quickplay,Americas,colosseo,All,우양,SUPPORT,10.5,52.1
2026-01-29,quickplay,Americas,colosseo,All,위도우메이커,DAMAGE,10.7,45.5
2026-01-29,quickplay,Americas,colosseo,All,윈스턴,TANK,3.7,51.7
2026-01-29,quickplay,Americas,colosseo,All,일리아리,SUPPORT,8.8,53.3
2026-01-29,quickplay,Americas,colosseo,All,자리야,TANK,5.1,45.9
2026-01-29,quickplay,Americas,colosseo,All,정커퀸,TANK,7.6,56.0
2026-01-29,quickplay,Americas,colosseo,All,정크랫,DAMAGE,11.4,50.8
2026-01-29,quickplay,Americas,colosseo,All,젠야타,SUPPORT,14.0,55.7
2026-01-29,quickplay,Americas,colosseo,All,주노,SUPPORT,22.0,50.4
2026-01-29,quickplay,Americas,colosseo,All,캐서디,DAMAGE,17.0,46.4
2026-01-29,quickplay,Americas,colosseo,All,키리코,SUPPORT,21.5,45.7
2026-01-29,quickplay,Americas,colosseo,All,토르비욘,DAMAGE,4.7,53.4
2026-01-29,quickplay,Americas,colosseo,All,트레이서,DAMAGE,5.2,49.8
2026-01-29,quickplay,Americas,colosseo,All,파라,DAMAGE,4.6,50.9
2026-01-29,quickplay,Americas,colosseo,All,프레야,DAMAGE,7.4,44.9
2026-01-29,quickplay,Americas,colosseo,All,한조,DAMAGE,11.6,50.2
2026-01-29,quickplay,Americas,colosseo,All,해저드,TANK,3.4,48.4
